# time (ps)	 sum signal (V)	 MOKE (V)	 B plus signal (V) 	 B minus signal (V)
200.0	-0.010337951330902206	0.0021195403116439637	-0.004109205509629121	-0.006228745821273085
201.0126582278481	-0.010024328639695101	0.0008358039999048494	-0.004594262319895126	-0.0054300663197999754
202.02531645569624	-0.011216454077748017	0.0023448360077416575	-0.00443580903500318	-0.006780645042744837
203.03797468354432	-0.009999118275510921	-0.0005247760990577666	-0.005261947187284344	-0.004737171088226577
204.0506329113924	-0.009492716455574146	0.002345884467504722	-0.003573415994034712	-0.005919300461539434
205.0632911392405	-0.010123547158658097	0.0012728183042097219	-0.004425364427224188	-0.0056981827314339095
206.0759493670886	-0.008370411684817947	0.0026559323263181667	-0.00285723967924989	-0.005513172005568057
207.0886075949367	-0.010414797318701374	-0.0007512668017344848	-0.0055830320602179295	-0.004831765258483445
208.10126582278477	-0.009124334633169084	0.0016361306329633063	-0.003744102000102889	-0.005380232633066195
209.1139240506329	-0.008450234424396519	0.0027265052592350125	-0.002861864582580753	-0.005588369841815766
210.126582278481	-0.009116435467249162	-0.0006020604688873332	-0.004859247968068248	-0.0042571874991809144
211.13924050632912	-0.008551394543394486	0.0025107578274602416	-0.0030203183579671222	-0.005531076185427364
212.15189873417725	-0.009960623340335761	2.9660179173607304e-05	-0.004965481580581077	-0.004995141759754684
213.16455696202533	-0.008249860771931128	0.0008789289715883664	-0.0036854659001713808	-0.004564394871759747
214.1772151898734	-0.00933262604334284	0.0005263594706048647	-0.004403133286368988	-0.004929492756973852
215.18987341772151	-0.009504502660628744	0.0023573736656831157	-0.0035735644974728142	-0.00593093816315593
216.20253164556962	-0.00958209775468749	-0.0011823101232368294	-0.00538220393896216	-0.004199893815725331
217.2151898734177	-0.0078538760180476	0.000944281566954086	-0.0034547972255467574	-0.0043990787925008434
218.22784810126583	-0.009615066511747927	0.00041042880576125373	-0.004602318852993337	-0.0050127476587545905
219.24050632911394	-0.007774051281048855	0.001495585411393996	-0.0031392329348274295	-0.004634818346221425
220.25316455696202	-0.009231465156421093	0.0012049330730916075	-0.0040132660416647425	-0.00521819911475635
221.26582278481013	-0.011988137887712691	2.801371798133445e-05	-0.005980062084865678	-0.006008075802847013
