# time (ps)	 data plus loopwise
290.0	-0.002187911562331557	-0.004153810900349941	-0.0067499482735199345	-0.0029112486264963877	-0.00253883815786482	-0.003686504628597209	-0.0035432718214066794	-0.0028002421607673522	-0.00712594135401412	-0.0029398958339347248
292.22222222222223	-0.007233356474835029	-0.0007806299382090431	-0.0034107849518301148	-0.0017349313958490153	-0.005784897539744316	-0.004243330881189111	-0.00250481910435274	-0.002542419501608273	-0.0029255726839528817	-0.0036453257950864737
294.4444444444445	-0.002123458635536868	-0.003822578966114154	-0.001131556178190496	-0.0017958056684456158	-0.0026999758225344506	-0.003614887220222185	-0.00665325458252608	-0.005109903677333327	-0.0034071986117579778	-0.004508313604455139
296.6666666666667	-0.005387420709360269	-0.008252116768323492	-0.002905879860071847	-0.003328418021752544	-0.007007760180634315	-0.0029148267596755817	-0.007315716516218318	-0.00321204160063282	-0.0021145036578873455	-0.0027680132895532283
298.8888888888889	-0.0016848003674013734	-0.003330210702603309	-0.0024367841881713925	-0.006330974455447613	-0.0034197307519424625	-0.006518976231465801	-0.006110750444337287	-0.004488623287060123	0.0011978023572841723	-0.0026534257811982043
301.1111111111111	-0.004449234299837679	-0.004570983212506374	-0.004220058731970289	-0.00349134635633197	-0.003998042518794653	-0.005655986023196169	-0.00374916996836705	-0.0047822535684878265	-0.0034107796568938475	-0.0044957845396053076
303.3333333333333	-0.003657861614475566	-0.003109987755949062	-0.004205736004227911	-0.0003455540170184124	-0.005242395851596804	-0.005774155770752465	-0.0023490519382947106	-0.00506872170706818	-0.0020769045621763516	-0.006101803886038315
305.5555555555555	-0.0021055537085157283	-0.002836052152848434	-0.0030580641358144423	-0.0018298247384335165	-0.006590588955027399	-0.004431329504066994	-0.005057983401552502	-0.0024099252530757065	-0.003339160054611323	-0.004166341439060139
307.77777777777777	-0.006841256802667894	-0.0028646976302709737	-0.005657783598864929	-0.004932649414693957	-0.006203855957330751	-0.00592991962422551	-0.0019265102042851368	-0.005734760785552018	-0.0013893776688291837	-0.004236167352918763
310.0	-0.00323442333011581	-0.001777902162849121	-0.0060221412283651965	-0.00440715810399972	-0.007981762903652934	-0.004066077535939905	-0.0033606488425502734	-0.0031144614340368193	-0.00476524069761064	-0.005895018079736025
310.5044247787611	-0.0038261618344119785	-0.0010169662505180588	-0.003937172288650981	-0.0039049425279555905	-0.006554785486905135	-0.005879790176907984	-0.004662291916314842	-0.0018906994455056836	-0.0025155602475237515	-0.002016034466399308
311.0088495575221	-0.004930862648515721	-0.00596930872995971	-0.003487771434785625	-0.0034304749383538002	-0.004750024979917278	-0.0024349932108078676	-0.004264815231753705	-0.005849353819769587	-0.0008862652296639517	-0.006037355558183299
311.5132743362832	-0.00669981553332788	-0.0031636993873778163	-0.0017779032978385567	-0.005571835858694585	-0.0018996526708958683	-0.003872715358288925	-0.006128659715795015	-0.0005299686580212404	-0.006341719188208694	-0.009301326494753237
312.01769911504425	-0.004028479525054918	0.0011727362356405147	-0.0018942815341234098	-0.0052674631446004705	0.0012998575813157887	-0.004282731246566973	-0.002467220671748982	0.0012550953256076358	-0.0037473782391538313	-0.0058189212449842875
312.5221238938053	-0.00022738535191813014	4.476138097453397e-05	-0.0007752577141088013	-0.0018119222441291827	-0.0031296845267957396	-0.00016472019777347136	-0.0017313521535019527	-0.004135906610332363	0.002633727382927664	-0.003441216965798466
313.0265486725664	-0.0027626423109110565	0.00015218701660246747	-0.001063517959717264	-0.002882603905003722	0.0018172936223482816	-0.0052316561928142935	-0.006257575743004118	-0.0025513713311291486	-0.00290587376041207	-0.0003921065646403932
313.53097345132744	-0.0030329959085146907	0.0013714755636156095	0.0006177002304056378	0.00016651018461411038	-0.0026874457800631912	-0.0026946068985329585	-0.0011405083114012227	0.0012300298587656355	-0.0021485209022304996	-0.0018495201826517205
