# time (ps)	 sum signal (V)	 MOKE (V)	 field up signal (V) 	 field down signal (V)
290.0	-0.009416806319628601	-0.002370362694905981	-0.005893584507267291	-0.00352322181236131
292.22222222222223	-0.008724799641906311	0.001688381062013966	-0.0035182092899461725	-0.005206590351960139
294.4444444444445	-0.009310094053876283	-0.0002644501309821967	-0.00478727209242924	-0.004522821961447043
296.6666666666667	-0.008484525496809447	-0.0003136870296579497	-0.004399106263233699	-0.004085419233575749
298.8888888888889	-0.008936789512257293	-0.000673566213804544	-0.004805177863030918	-0.004131611649226374
301.1111111111111	-0.009059255824494183	0.0001947958827217544	-0.0044322299708862145	-0.004627025853607969
303.3333333333333	-0.009846332170307615	0.0002760823961082126	-0.004785124887099701	-0.005061207283207914
305.5555555555555	-0.008783709010984242	0.0009491081372218213	-0.00391730043688121	-0.004866408574103032
307.77777777777777	-0.009654757917793466	0.00022702600356816482	-0.004713865957112651	-0.0049408919606808155
310.0	-0.00887967682942059	0.00017420774887400015	-0.004352734540273295	-0.0045269422891472955
310.5044247787611	-0.00947732363429954	-0.00022398443841842308	-0.004850654036358981	-0.004626669597940558
311.0088495575221	-0.008277012961428798	0.0016566912865129124	-0.0033101608374579428	-0.004966852123970855
311.5132743362832	-0.007289944804364401	0.0015297481404525914	-0.002880098331955905	-0.004409846472408496
312.01769911504425	-0.0033549220305693073	-0.00161282657335593	-0.0024838743019626186	-0.0008710477286066887
312.5221238938053	-0.00082825746095605	-0.0007634424359866943	-0.0007958499484713721	-3.240751248467788e-05
313.0265486725664	-0.002160342557892325	-4.3329457249607906e-05	-0.0011018360075709666	-0.0010585065503213587
313.53097345132744	-0.00031314832083861877	-0.0015256321631161862	-0.0009193902419774025	0.0006062419211387837
314.0353982300885	-0.00266703576710825	-0.0005557529993752697	-0.0016113943832417599	-0.0010556413838664902
314.5398230088495	-0.0010719344380467621	0.000281635324610896	-0.00039514955671793306	-0.0006767848813288291
315.04424778761063	-0.0010219818357163346	-0.0007419577673323241	-0.0008819698015243294	-0.00014001203419200525
315.54867256637175	0.0002751907184568303	-0.0005827876034039114	-0.00015379844247354058	0.00042898916093037087
316.05309734513276	-0.002260607958489591	-0.0002667744878718237	-0.0012636912231807074	-0.0009969167353088837
316.5575221238938	0.0013673573748902434	0.0005405330217049809	0.0009539451982976122	0.0004134121765926313
317.0619469026549	0.0010837516408119807	0.00024188789812029654	0.0006628197694661386	0.0004209318713458421
317.56637168141594	0.0017200735881742757	-0.0008184087861694556	0.00045083240100241007	0.0012692411871718656
318.070796460177	0.0023546060810167857	-0.0002612259023161423	0.0010466900893503217	0.001307915991666464
318.57522123893807	0.0018819317762607257	-0.00042773517245231485	0.0007270983019042054	0.0011548334743565203
319.07964601769913	0.0017446027324776736	-0.001902877225823163	-7.913724667274469e-05	0.0018237399791504183
319.58407079646014	0.0032061357292102466	0.0012094400677499229	0.0022077878984800847	0.0009983478307301619
320.08849557522126	0.002043066963497875	0.002054525178376565	0.00204879607093722	-5.729107439345071e-06
320.5929203539824	0.0018495218179708228	-0.00035844625284209286	0.000745537782564365	0.0011039840354064578
