# time (ps)	 sum signal (V)	 MOKE (V)	 B plus signal (V) 	 B minus signal (V)
200.0	nan	nan	0.0010308558072585905	nan
201.00100100100101	nan	nan	0.0005188655971524181	nan
202.002002002002	nan	nan	0.0018320384404434398	nan
203.00300300300304	nan	nan	-0.0015194304459493213	nan
204.00400400400403	nan	nan	0.0004443138504230393	nan
205.00500500500502	nan	nan	-0.0021811749508778844	nan
206.006006006006	nan	nan	-0.00043657876099123527	nan
207.00700700700702	nan	nan	-0.001954932195133652	nan
208.008008008008	nan	nan	-0.0016191189570047282	nan
209.00900900900902	nan	nan	0.0013868664018981125	nan
210.01001001001	nan	nan	0.0026456829418825822	nan
211.011011011011	nan	nan	0.001786275795590514	nan
212.01201201201198	nan	nan	-7.906601578247519e-05	nan
213.01301301301302	nan	nan	-0.0007330735810058553	nan
214.014014014014	nan	nan	0.002461984010010021	nan
215.01501501501502	nan	nan	0.001779396751458301	nan
216.016016016016	nan	nan	0.002217265131013636	nan
217.01701701701703	nan	nan	-0.00235992980452579	nan
218.018018018018	nan	nan	-0.0014642122776333966	nan
219.01901901901905	nan	nan	0.0001321369805636352	nan
220.02002002002004	nan	nan	0.0017069970494598928	nan
221.02102102102103	nan	nan	0.002273342363841545	nan
222.022022022022	nan	nan	-0.0007579957430875056	nan
223.02302302302303	nan	nan	-0.0015798050545995507	nan
224.02402402402402	nan	nan	-0.000894640165923416	nan
225.02502502502503	nan	nan	-0.001884461736518822	nan
226.02602602602602	nan	nan	0.00023934548151743895	nan
227.027027027027	nan	nan	0.002945183365841819	nan
228.028028028028	nan	nan	-0.0010742560091142467	nan
229.02902902902906	nan	nan	-0.0001882111410908202	nan
230.03003003003005	nan	nan	-2.7502514461236194e-05	nan
231.03103103103103	nan	nan	-0.0008924921210560349	nan
232.03203203203202	nan	nan	0.0007150263025538506	nan
233.03303303303304	nan	nan	7.304733441182432e-06	nan
234.03403403403408	nan	nan	0.001562406331628463	nan
235.03503503503507	nan	nan	-0.00055130948050508	nan
236.03603603603605	nan	nan	-0.00024536323141671756	nan
237.03703703703704	nan	nan	-0.0018541700822866658	nan
238.03803803803808	nan	nan	-0.0019186250018159434	nan
239.03903903903904	nan	nan	-0.004312724325754191	nan
240.04004004004003	nan	nan	-0.0021152225364594046	nan
241.04104104104104	nan	nan	0.0016004243307486954	nan
242.04204204204203	nan	nan	-0.0005962200731599587	nan
243.043043043043	nan	nan	0.0014178139565328984	nan
244.044044044044	nan	nan	0.0004447432285626107	nan
245.04504504504507	nan	nan	0.0007764779842495684	nan
246.04604604604606	nan	nan	0.0019899538152454987	nan
247.04704704704704	nan	nan	0.0003777105214623766	nan
248.04804804804806	nan	nan	0.00021742779058878114	nan
249.04904904904905	nan	nan	0.002018098662239204	nan
250.0500500500501	nan	nan	0.0010493354539619013	nan
251.05105105105108	nan	nan	-0.0019719038649912424	nan
252.05205205205206	nan	nan	-0.0014141532528169076	nan
253.05305305305305	nan	nan	-0.00039897949185546677	nan
254.0540540540541	nan	nan	-0.003469422423402868	nan
255.05505505505505	nan	nan	0.00220716819695492	nan
256.05605605605604	nan	nan	-0.0007025643415187188	nan
257.0570570570571	nan	nan	-0.0005354123980033099	nan
258.05805805805807	nan	nan	-0.003753238155137173	nan
259.05905905905905	nan	nan	-0.0006793603444261442	nan
260.0600600600601	nan	nan	-0.0012693431201152572	nan
261.0610610610611	nan	nan	-0.0007064337981216029	nan
262.06206206206207	nan	nan	-0.0025386831470044224	nan
263.06306306306305	nan	nan	-0.0032640307275906832	nan
264.06406406406404	nan	nan	-0.002370670523127838	nan
265.0650650650651	nan	nan	-0.0007496243502660427	nan
266.06606606606607	nan	nan	0.004903127903005289	nan
267.06706706706706	nan	nan	-0.0002754406226974093	nan
268.0680680680681	nan	nan	0.002022401608695268	nan
269.06906906906903	nan	nan	-0.0015529456876404168	nan
270.07007007007013	nan	nan	-0.0007393061100057774	nan
271.07107107107106	nan	nan	-0.001493001723293863	nan
272.07207207207205	nan	nan	-0.0012717058498615819	nan
273.0730730730731	nan	nan	-0.0006157629350318494	nan
274.0740740740741	nan	nan	-0.001755979575963476	nan
275.07507507507506	nan	nan	0.00388279873172534	nan
276.0760760760761	nan	nan	-0.000586329129864338	nan
277.0770770770771	nan	nan	-0.0012702014771981962	nan
278.0780780780781	nan	nan	-0.0013387412165621893	nan
279.07907907907907	nan	nan	-0.0004419496654287647	nan
280.08008008008005	nan	nan	-0.001588398542113345	nan
281.0810810810811	nan	nan	0.00020325095677792282	nan
282.0820820820821	nan	nan	-0.004110327721969342	nan
283.0830830830831	nan	nan	-8.40088435305475e-05	nan
284.0840840840841	nan	nan	-0.002105329410139356	nan
285.08508508508504	nan	nan	-0.0015398422083328367	nan
286.08608608608614	nan	nan	-0.0029471166224044887	nan
287.08708708708707	nan	nan	-0.0006903205683239655	nan
288.0880880880881	nan	nan	-0.0037446384724707515	nan
289.0890890890891	nan	nan	-0.08824745938037187	nan
290.0900900900901	nan	nan	-0.1395091244429903	nan
291.09109109109113	nan	nan	-0.20327805056779097	nan
292.0920920920921	nan	nan	-0.24467226183573243	nan
293.0930930930931	nan	nan	-0.2567819702397902	nan
294.0940940940941	nan	nan	-0.24342026713139261	nan
295.0950950950951	nan	nan	-0.22512348029592652	nan
296.0960960960961	nan	nan	-0.20335724929983426	nan
297.0970970970971	nan	nan	-0.1699597633992757	nan
298.0980980980981	nan	nan	-0.15095059658753213	nan
299.09909909909913	nan	nan	-0.1419001513049497	nan
300.1001001001001	nan	nan	-0.15095914341614897	nan
301.10110110110105	nan	nan	-0.18134199478475038	nan
302.10210210210215	nan	nan	-0.21856619244766734	nan
303.1031031031031	nan	nan	-0.24581679872043133	nan
304.1041041041041	nan	nan	-0.2554294521811573	nan
305.1051051051051	nan	nan	-0.2559676059232653	nan
306.1061061061061	nan	nan	-0.2422368634559388	nan
307.10710710710714	nan	nan	-0.22704596747588113	nan
308.1081081081081	nan	nan	-0.20259562695365058	nan
309.1091091091091	nan	nan	-0.17672424301830025	nan
310.1101101101101	nan	nan	-0.16266799100197277	nan
311.1111111111111	nan	nan	-0.1642707537488245	nan
312.11211211211213	nan	nan	-0.18209634001453626	nan
313.1131131131131	nan	nan	-0.19963631342830504	nan
314.11411411411416	nan	nan	-0.21403559023529337	nan
315.11511511511515	nan	nan	-0.22364673935288465	nan
316.11611611611613	nan	nan	-0.2248761660537138	nan
317.11711711711706	nan	nan	-0.22399378224221217	nan
318.11811811811816	nan	nan	-0.21809749607093953	nan
319.11911911911915	nan	nan	-0.2043932782722949	nan
320.12012012012013	nan	nan	-0.1920437847491974	nan
321.1211211211211	nan	nan	-0.18500500538208012	nan
322.12212212212216	nan	nan	-0.19186161110121625	nan
323.12312312312315	nan	nan	-0.19920074749744593	nan
324.12412412412414	nan	nan	-0.2089391401384338	nan
325.1251251251251	nan	nan	-0.21574584284090273	nan
326.1261261261261	nan	nan	-0.2259091547847584	nan
327.12712712712715	nan	nan	-0.22780524702983776	nan
328.12812812812814	nan	nan	-0.22695694870326857	nan
329.12912912912924	nan	nan	-0.2201227194403927	nan
330.13013013013017	nan	nan	-0.20660050945602962	nan
331.13113113113116	nan	nan	-0.1916512983488181	nan
332.13213213213214	nan	nan	-0.18399938010468359	nan
