2.000000000000000000e+02	4.506492033802118294e-04
2.010010010010010149e+02	-7.742709469085853674e-04
2.020020020020020013e+02	-4.767287865682556282e-03
2.030030030030030161e+02	2.440175887076026940e-03
2.040040040040040026e+02	-2.860478979947551990e-03
2.050050050050050174e+02	1.342576472523893625e-05
2.060060060060060039e+02	-2.396940439986123671e-03
2.070070070070070187e+02	-5.645762105708833530e-03
2.080080080080080052e+02	-7.622932767686110660e-03
2.090090090090090200e+02	5.860343068693742163e-03
2.100100100100100065e+02	1.672350936176320675e-03
2.110110110110110213e+02	-6.114401130685340365e-03
2.120120120120120077e+02	-5.743516904092356261e-03
2.130130130130130226e+02	-3.037192300973440371e-03
2.140140140140140090e+02	-6.499252343702428998e-03
2.150150150150150239e+02	-3.437605659863588836e-04
2.160160160160160103e+02	2.899955959581884072e-03
2.170170170170170252e+02	4.790109580718190409e-03
2.180180180180180116e+02	-3.867437389940953080e-05
2.190190190190190265e+02	2.116294573573495024e-03
2.200200200200200129e+02	-3.536889336772966702e-04
2.210210210210210278e+02	-7.874834921697554044e-03
2.220220220220220142e+02	-1.914055797200096961e-03
2.230230230230230291e+02	1.086048355914687180e-02
2.240240240240240155e+02	2.367128077746116863e-03
2.250250250250250303e+02	-8.892701953919645783e-03
2.260260260260260168e+02	-3.367792578854567672e-03
2.270270270270270316e+02	6.496575221264182416e-03
2.280280280280280181e+02	9.915403296263702090e-04
2.290290290290290329e+02	-5.228135176667284174e-03
2.300300300300300478e+02	-6.151459217726584772e-03
2.310310310310310342e+02	-4.426203934887099241e-03
2.320320320320320207e+02	-4.644548020281341789e-03
2.330330330330330355e+02	5.920773059766443365e-03
2.340340340340340504e+02	-7.317571312400304555e-03
2.350350350350350368e+02	-8.436415737695197523e-03
2.360360360360360232e+02	-4.963611504342759113e-03
2.370370370370370381e+02	8.396934538488600927e-03
2.380380380380380529e+02	-2.554847365074726807e-03
2.390390390390390394e+02	5.108078089214371622e-04
2.400400400400400258e+02	-2.683495369761030539e-03
2.410410410410410407e+02	-6.375700802000303829e-04
2.420420420420420555e+02	-1.075868100106563453e-02
2.430430430430430420e+02	-1.024680088224962614e-02
2.440440440440440568e+02	-2.049142365301389723e-03
2.450450450450450433e+02	-1.249521533629633675e-02
2.460460460460460581e+02	-7.100815760233261447e-04
2.470470470470470445e+02	-3.611384283173350255e-03
2.480480480480480594e+02	-6.308306088409432189e-03
2.490490490490490458e+02	-8.414084070589234387e-04
2.500500500500500607e+02	4.859131775638024335e-03
2.510510510510510471e+02	-2.237138386097458752e-03
2.520520520520520620e+02	-5.000934472311482741e-03
2.530530530530530484e+02	6.307238229467155947e-03
2.540540540540540633e+02	-3.359741224567664667e-03
2.550550550550550497e+02	-1.902240233403155014e-03
2.560560560560560361e+02	-2.138310004692004201e-03
2.570570570570570794e+02	-7.190543420150252892e-03
2.580580580580580659e+02	6.287355579305420154e-03
2.590590590590590523e+02	3.984150284438418670e-03
2.600600600600600956e+02	2.572817663487933352e-04
2.610610610610610820e+02	-2.597828563367355747e-03
2.620620620620620684e+02	9.128477221649104962e-04
2.630630630630630549e+02	5.000410631578897959e-03
2.640640640640640413e+02	1.681495282271597671e-03
2.650650650650650846e+02	1.291341386718261076e-02
2.660660660660660710e+02	-2.383783184103066121e-03
2.670670670670670575e+02	1.595005908916147892e-03
2.680680680680681007e+02	6.159798554313626433e-03
2.690690690690690872e+02	-1.134146812940633802e-03
2.700700700700700736e+02	-2.815358459995832233e-03
2.710710710710710600e+02	5.836699910177154012e-03
2.720720720720720465e+02	3.031819238785803030e-03
2.730730730730730897e+02	7.633670400971004182e-03
2.740740740740740762e+02	5.568948702407437550e-03
2.750750750750750626e+02	-6.405797285668586409e-03
2.760760760760761059e+02	-3.419094110856884128e-03
2.770770770770770923e+02	1.045495636771695026e-02
2.780780780780780788e+02	3.075595231523975317e-03
2.790790790790790652e+02	8.287872838640058604e-04
2.800800800800800516e+02	6.196310105174425605e-03
2.810810810810810949e+02	2.887868750811348889e-03
2.820820820820820813e+02	4.293533249600889855e-03
2.830830830830831246e+02	-4.050482425144027836e-03
2.840840840840841111e+02	5.773885293246241258e-05
2.850850850850850975e+02	-5.859535494175176391e-03
2.860860860860860839e+02	-5.983875846218770882e-03
2.870870870870870704e+02	-5.442996164703284290e-03
2.880880880880881136e+02	4.068476175847795216e-03
2.890890890890891001e+02	9.055986315537402007e-03
2.900900900900900865e+02	7.111780144910925978e-03
2.910910910910911298e+02	-1.343503630840404235e-03
2.920920920920921162e+02	-1.067343722702849239e-02
2.930930930930931027e+02	-9.222383836041684246e-04
2.940940940940940891e+02	-4.434941015431515844e-03
2.950950950950950755e+02	4.460837630748975234e-03
2.960960960960961188e+02	1.465352607505912043e-02
2.970970970970971052e+02	3.831253117118681249e-03
2.980980980980980917e+02	-1.199074270316433620e-02
2.990990990990991349e+02	-3.840589687489405404e-03
3.001001001001001214e+02	-4.096199912367066466e-03
3.011011011011011078e+02	2.807639373909208511e-03
3.021021021021020942e+02	-6.441337591626684596e-04
3.031031031031030807e+02	2.542355063543832571e-03
3.041041041041041240e+02	-8.347713695357751942e-03
3.051051051051051104e+02	-2.127713571366874213e-03
3.061061061061060968e+02	2.909442595153132003e-03
3.071071071071071401e+02	3.128531495810547933e-03
3.081081081081081265e+02	8.449673852314902242e-03
3.091091091091091130e+02	-5.525352241847444716e-03
3.101101101101100994e+02	1.423488142572231678e-03
3.111111111111110858e+02	1.526819529722913717e-02
3.121121121121121291e+02	1.399833854895393184e-05
3.131131131131131156e+02	-1.741381087183996963e-03
3.141141141141141588e+02	-2.063116970675017128e-04
3.151151151151151453e+02	4.907673545845841166e-03
3.161161161161161317e+02	8.340417930959102485e-03
3.171171171171171181e+02	2.407688801591256322e-03
3.181181181181181046e+02	7.223392926403446497e-03
3.191191191191191479e+02	4.371402247737020928e-03
3.201201201201201343e+02	3.990827809267293545e-03
3.211211211211211207e+02	-1.542808274758723048e-03
3.221221221221221640e+02	5.494243243930827143e-03
3.231231231231231504e+02	1.916452287658464886e-03
3.241241241241241369e+02	-1.111468081389471209e-02
3.251251251251251233e+02	8.151401784446286533e-03
3.261261261261261097e+02	1.166719660833769913e-02
3.271271271271271530e+02	9.361001209640172280e-03
3.281281281281281395e+02	6.450196610368994117e-03
3.291291291291291827e+02	1.349723458350251572e-02
3.301301301301301692e+02	1.152392733017048622e-02
3.311311311311311556e+02	1.289125202760771881e-02
3.321321321321321420e+02	9.663688539545635739e-03
3.331331331331331285e+02	4.907619502871469509e-03
3.341341341341341149e+02	4.116351465129925759e-03
3.351351351351351582e+02	-5.580266563497968298e-03
3.361361361361361446e+02	1.188208833566767536e-03
3.371371371371371879e+02	8.279609017356357945e-03
3.381381381381381743e+02	5.979430362569673925e-03
3.391391391391391608e+02	3.689678576355630377e-03
3.401401401401401472e+02	-8.632782831268366944e-03
3.411411411411411336e+02	5.515604883396693810e-03
3.421421421421421201e+02	8.076030656632978777e-04
3.431431431431431633e+02	-8.855234574420282792e-05
3.441441441441441498e+02	-5.951389723923397428e-03
3.451451451451451931e+02	-7.051871075769908064e-03
3.461461461461461795e+02	-3.618019431952419675e-03
3.471471471471471659e+02	-1.509525377322059637e-02
3.481481481481481524e+02	-2.244480375666944513e-02
3.491491491491491388e+02	-1.655611783869853290e-02
3.501501501501501252e+02	-3.581591257904749494e-03
3.511511511511511685e+02	-1.522690253875217357e-02
3.521521521521521549e+02	-1.539368287425321204e-02
3.531531531531531982e+02	-6.271348286816027899e-03
3.541541541541541847e+02	1.995020747588365905e-03
3.551551551551551711e+02	-1.565738630600666632e-03
3.561561561561561575e+02	-1.234186276665161751e-02
3.571571571571571440e+02	-1.838241788698377968e-02
3.581581581581581304e+02	-2.161145297485261418e-03
3.591591591591591737e+02	4.115883597373275714e-03
3.601601601601601601e+02	-2.270410466460065935e-03
3.611611611611612034e+02	7.807358703667691309e-03
3.621621621621621898e+02	6.832221225929799475e-03
3.631631631631631763e+02	9.009159673279197242e-03
3.641641641641641627e+02	3.797472230949421133e-03
3.651651651651651491e+02	6.683942864192296725e-03
3.661661661661661924e+02	3.928490323656276019e-03
3.671671671671671788e+02	-3.250215569101712245e-03
3.681681681681682221e+02	5.995939110399747980e-03
3.691691691691692085e+02	6.557772336597986369e-03
3.701701701701701950e+02	9.389056835501284268e-03
3.711711711711711814e+02	8.583708582592884315e-03
3.721721721721721678e+02	2.538089876775783803e-03
3.731731731731731543e+02	-9.583179324041625827e-03
3.741741741741741976e+02	-5.940155009889538755e-03
3.751751751751751840e+02	1.517064198411779453e-02
3.761761761761762273e+02	-4.470046798128763689e-03
3.771771771771772137e+02	-6.521196661235931398e-03
3.781781781781782001e+02	3.543538421469096217e-04
3.791791791791791866e+02	5.331396235910082666e-03
3.801801801801801730e+02	1.672096166612180952e-03
3.811811811811811594e+02	2.041564387425520363e-02
3.821821821821822027e+02	8.484217451009133312e-03
3.831831831831831892e+02	-1.356538301848245719e-02
3.841841841841842324e+02	-1.167337646142408390e-02
3.851851851851852189e+02	5.111870028978170470e-04
3.861861861861862053e+02	5.670176238565469325e-03
3.871871871871871917e+02	8.026086743014856440e-04
3.881881881881881782e+02	9.269416189998018127e-03
3.891891891891891646e+02	1.415129075028331580e-04
3.901901901901902079e+02	-2.261001595622314387e-03
3.911911911911911943e+02	1.217345792911394588e-02
3.921921921921922376e+02	1.919818330295475868e-03
3.931931931931932240e+02	1.296108060937050700e-02
3.941941941941942105e+02	-1.775155294841125034e-04
3.951951951951951969e+02	7.539896335779224879e-04
3.961961961961961833e+02	8.089584338522578600e-04
3.971971971971972266e+02	1.770451109371572922e-03
3.981981981981982130e+02	8.658266389083295225e-05
3.991991991991992563e+02	-1.890201162605659830e-03
4.002002002002002428e+02	-2.122136678355784466e-03
4.012012012012012292e+02	4.509071284114319657e-03
4.022022022022022156e+02	9.768794428784979226e-04
4.032032032032032021e+02	-1.018448951673253840e-02
4.042042042042041885e+02	-8.544502568966246339e-03
4.052052052052052318e+02	-4.687498961922110553e-03
4.062062062062062182e+02	-1.194079322771680017e-02
4.072072072072072615e+02	-8.761214245639277823e-03
4.082082082082082479e+02	-8.829976493736621046e-04
4.092092092092092344e+02	-1.909711069055881156e-03
4.102102102102102208e+02	1.759404035171135321e-03
4.112112112112112072e+02	-7.506515621426870961e-03
4.122122122122121937e+02	4.496829509681276281e-03
4.132132132132132369e+02	-1.285230158817197120e-02
4.142142142142142234e+02	3.857922215871388647e-03
4.152152152152152667e+02	8.738187760364028375e-03
4.162162162162162531e+02	3.161708423693786272e-03
4.172172172172172395e+02	-4.260038135827482787e-03
4.182182182182182260e+02	-2.010371823697316030e-03
4.192192192192192124e+02	1.126940672133924575e-03
4.202202202202201988e+02	-5.022091057676454119e-03
4.212212212212212421e+02	-1.572948375485606161e-03
4.222222222222222285e+02	-3.654475939112307361e-03
4.232232232232232718e+02	-8.190817541307295405e-03
4.242242242242242583e+02	-1.900984161442854188e-03
4.252252252252252447e+02	1.050748857733402103e-03
4.262262262262262311e+02	8.351482529998175905e-03
4.272272272272272176e+02	6.037374288162031429e-03
4.282282282282282608e+02	7.223691167657223140e-03
4.292292292292292473e+02	-3.590318546473293595e-03
4.302302302302302905e+02	3.292944279980224240e-03
4.312312312312312770e+02	-1.078532979729313578e-02
4.322322322322322634e+02	1.446636694403258911e-03
4.332332332332332498e+02	2.931853041945430092e-03
4.342342342342342363e+02	1.856018791152885469e-02
4.352352352352352227e+02	1.025972236211208748e-02
4.362362362362362660e+02	1.341328056911286239e-02
4.372372372372372524e+02	6.404141812631161494e-03
4.382382382382382957e+02	-1.152097596523488305e-03
4.392392392392392821e+02	4.588489512112548831e-03
4.402402402402402686e+02	1.842127133519888202e-02
4.412412412412412550e+02	1.339083722380337606e-02
4.422422422422422414e+02	1.094769326982480452e-02
4.432432432432432279e+02	7.111692111192027994e-03
4.442442442442442712e+02	9.206289044100616700e-03
4.452452452452452576e+02	4.224357809618633185e-03
4.462462462462463009e+02	8.122651510386156778e-03
4.472472472472472873e+02	1.508055109530669936e-02
4.482482482482482737e+02	1.168374353335152084e-02
4.492492492492492602e+02	1.736048751765028502e-03
4.502502502502502466e+02	-2.180098109523465489e-03
4.512512512512512330e+02	9.339459817827574584e-04
4.522522522522522763e+02	3.427163729311509619e-03
4.532532532532532628e+02	6.476558875182084236e-03
4.542542542542543060e+02	-5.902925579326646606e-04
4.552552552552552925e+02	-2.855288011348684676e-03
4.562562562562562789e+02	5.213938041919162795e-04
4.572572572572572653e+02	4.625611222243363428e-03
4.582582582582583086e+02	-3.017541809200441892e-04
4.592592592592592950e+02	7.825542415371892699e-03
4.602602602602602815e+02	5.208521394872098371e-03
4.612612612612612679e+02	-8.214005028686636913e-05
4.622622622622623112e+02	-6.717835067704294554e-03
4.632632632632632976e+02	2.947455717592916704e-04
4.642642642642642841e+02	-6.805799660882242341e-04
4.652652652652652705e+02	5.510729597069494341e-03
4.662662662662663138e+02	3.404827676068726636e-03
4.672672672672673002e+02	9.898580080794081634e-04
4.682682682682682866e+02	-1.272751512256198531e-03
4.692692692692692731e+02	-7.215066974108483126e-03
4.702702702702703164e+02	-4.990988474277925115e-03
4.712712712712713028e+02	-1.428679613249800957e-03
4.722722722722722892e+02	-1.439198339884379362e-02
4.732732732732732757e+02	-1.427883910159791735e-02
4.742742742742743189e+02	-1.721755960506691011e-02
4.752752752752753054e+02	-7.747451554665554622e-03
4.762762762762762918e+02	-1.535888013466891154e-02
4.772772772772772782e+02	1.266599464477768727e-03
4.782782782782783215e+02	2.592837733966236059e-03
4.792792792792793080e+02	-4.718390458459954286e-03
4.802802802802802944e+02	-8.621328552520542490e-03
4.812812812812812808e+02	7.334251395657079113e-03
4.822822822822823241e+02	-3.206435503491643444e-03
4.832832832832833105e+02	7.133084659251334551e-03
4.842842842842842970e+02	1.872812509387922555e-02
4.852852852852852834e+02	1.267382073292470067e-02
4.862862862862863267e+02	1.817980008702855046e-02
4.872872872872873131e+02	1.065128438642509506e-03
4.882882882882882996e+02	-5.523340083828212448e-03
4.892892892892893428e+02	4.915340196834177243e-03
4.902902902902903293e+02	3.805549069080261994e-03
4.912912912912913157e+02	1.747070643114434149e-02
4.922922922922923021e+02	2.726001437477947129e-03
4.932932932932933454e+02	5.277488537479111015e-03
4.942942942942943318e+02	2.448823623680707485e-03
4.952952952952953183e+02	1.206180279684027599e-02
