# #Voltage (V)	 Balanced Pumped	 Balanced Umpumed	 referenceDiode closed	 referenceDiode	 Diode+ Pumped	 Diode+ Unpumped	 Diode- Pumped	 Diode- Unpumped
-2.000000000000170530e-01	-9.245206142590781107e-02	-8.907173466688644847e-02	-1.020756084040411876e-01	-1.008420040011601404e-01	1.412578599250953471e-01	1.417466469171710930e-01	2.209412257746743227e-02	2.240386659190971713e-02
-1.500000000000172307e-01	-6.763315715816098361e-02	-6.350443149772072582e-02	-1.014113598797603683e-01	-1.012162033052349391e-01	1.416123647762801419e-01	1.417054670607628686e-01	2.221050038595489412e-02	2.230718348893478975e-02
-1.000000000000174083e-01	-6.220100038656831837e-02	-5.882783507565473441e-02	-1.017157325182283661e-01	-1.008563274197477877e-01	1.402784955158267732e-01	1.404145680844259836e-01	2.115951925008088125e-02	2.120965122897798538e-02
-5.000000000001758593e-02	-4.307386351447463346e-02	-3.846888391340821944e-02	-1.016888761094981025e-01	-1.010138850209983535e-01	1.409355827880945378e-01	1.410627032143198512e-01	2.147463454779788977e-02	2.149970053714622339e-02
-1.776356839400250465e-14	-3.055698453313347024e-02	-2.822763821465125791e-02	-1.014776056892336686e-01	-1.007130932359293490e-01	1.408371092179887263e-01	1.410304755012865008e-01	2.108074042512696894e-02	2.147284411992021746e-02
4.999999999998205880e-02	-8.430473527086525211e-04	1.654599309872408636e-03	-1.018840326832926441e-01	-1.009100402384823097e-01	1.412327939250406783e-01	1.413706569231389376e-01	2.176647428366026635e-02	2.186673824201031471e-02
9.999999999998188116e-02	-1.122036627140471712e-02	-5.892053447391342250e-03	-1.017891400374061339e-01	-1.010729691216373793e-01	1.415013582065720033e-01	1.414404836367943730e-01	2.212455985088960034e-02	2.218006311294039648e-02
1.499999999999817035e-01	1.052079756654684083e-02	1.576675105246511804e-02	-1.015796600451950027e-01	-1.012788682606903384e-01	1.420510197695059595e-01	1.418307970586464017e-01	2.185420524735500261e-02	2.161607834639461823e-02
1.999999999999815259e-01	3.751686876675466159e-02	3.973162818679491781e-02	-1.017783974744048692e-01	-1.012000894592461758e-01	1.418988333438800931e-01	1.416553350611642337e-01	2.178795941738788378e-02	2.161965920199035093e-02
2.499999999999813483e-01	6.038242433620751720e-02	6.346733186516341496e-02	-1.018428528562598800e-01	-1.007471113548434882e-01	1.418469109158886632e-01	1.421727689105322101e-01	2.203503845868036784e-02	2.219796739085844531e-02
2.999999999999811706e-01	6.841607530639802481e-02	7.591796894476496305e-02	-1.018303198647499547e-01	-1.010353701486468025e-01	1.416821914897729295e-01	1.418487013446636247e-01	2.258649023094399383e-02	2.259902322603420458e-02
3.499999999999809930e-01	1.411969859453425236e-01	1.466792781734327644e-01	-1.016441154271183478e-01	-1.008527465651445770e-01	1.419221089155248139e-01	1.420241633428732941e-01	2.220333867516967319e-02	2.224630894244431639e-02
3.999999999999808153e-01	1.360871028855645537e-01	1.399472667822102556e-01	-1.015062525259171622e-01	-1.010640169850895720e-01	1.420689240558501709e-01	1.423124223372164709e-01	2.213888327319865623e-02	2.231792605596571305e-02
4.499999999999806377e-01	1.172159868690906270e-01	1.231261911563573536e-01	-1.017139420913749787e-01	-1.010192563035297308e-01	1.418648152014639618e-01	1.418880907722342710e-01	2.193298407242798287e-02	2.198848733495605348e-02
4.999999999999804601e-01	1.279478149299038414e-01	1.348284316627844648e-01	-1.017211038008449392e-01	-1.012126224507150785e-01	1.415676040628514043e-01	1.414010942083015476e-01	2.237342931871750054e-02	2.243609429291885601e-02
5.499999999999802824e-01	1.297471954993316134e-01	1.343271115889003164e-01	-1.017837687555494114e-01	-1.009189923743883111e-01	1.413599143522373536e-01	1.416052030623740632e-01	2.188643294928269145e-02	2.198490648005961209e-02
5.999999999999801048e-01	1.626176737686556018e-01	1.701911872401289105e-01	-1.016441154273966668e-01	-1.009315253651291294e-01	1.425935196191328025e-01	1.426311186188014002e-01	2.242714215377992343e-02	2.233583033419263286e-02
6.499999999999799272e-01	1.876156402885583163e-01	1.900004914126185163e-01	-1.016512771359762146e-01	-1.008437944288848170e-01	1.426794601899483705e-01	1.425827770479272116e-01	2.248801670048395859e-02	2.248980712807770871e-02
6.999999999999797495e-01	1.902332472006118547e-01	1.936637090341488954e-01	-1.017551219195732409e-01	-1.010156754480509150e-01	1.425093694778426512e-01	1.426812506183409157e-01	2.278701814902550637e-02	2.270644889645829362e-02
7.499999999999795719e-01	1.937962008362218713e-01	2.020071079455320329e-01	-1.017193133734556193e-01	-1.009010881022046752e-01	1.422229009102679576e-01	1.422336434809792216e-01	2.251845397311764280e-02	2.226063236545395771e-02
7.999999999999793943e-01	1.863945679039318570e-01	1.880381814604686064e-01	-1.018786614021472692e-01	-1.007166740894617357e-01	1.417394852029541519e-01	1.418451204871464533e-01	2.256142424120986117e-02	2.238775274167411136e-02
8.499999999999792166e-01	2.023508704381915824e-01	2.088411754722144520e-01	-1.018464337108349188e-01	-1.011732330500865473e-01	1.417681320595952921e-01	1.416678680610298502e-01	2.210844599943512234e-02	2.195446920578495928e-02
8.999999999999790390e-01	2.392910039297072300e-01	2.437849812970072361e-01	-1.017945113200180440e-01	-1.008885551110488971e-01	1.418397492012283267e-01	1.419579174855097881e-01	2.274762873642065253e-02	2.277269472638693976e-02
9.499999999999788614e-01	2.513423834503815679e-01	2.579240019103574144e-01	-1.021132073769456805e-01	-1.010013520302270318e-01	1.420098399130458600e-01	1.423124223377328912e-01	2.240923787534989178e-02	2.275300002010587769e-02
9.999999999999786837e-01	2.606758920374570021e-01	2.649245810045403604e-01	-1.016745526904747204e-01	-1.009816573302472348e-01	1.415246337773885532e-01	1.416911436324662654e-01	2.218364396851213102e-02	2.227853664357227689e-02
1.049999999999978506e+00	2.617215028476473915e-01	2.672593011249345119e-01	-1.017067803824706629e-01	-1.009906094666567222e-01	1.418648152009144570e-01	1.420528101989691760e-01	2.218006311255712321e-02	2.238238145786202934e-02
1.099999999999978328e+00	2.552168727974797324e-01	2.611879548839590170e-01	-1.019986200309688645e-01	-1.010067233120780089e-01	1.416911436318097628e-01	1.417126287749264357e-01	2.217469182966546812e-02	2.241102830418173833e-02
1.149999999999978151e+00	2.676263395526357058e-01	2.705984523702186784e-01	-1.017157325187753453e-01	-1.012806586879544946e-01	1.411540150698047946e-01	1.410125712155483046e-01	2.215857797915872160e-02	2.214067370130553061e-02
1.199999999999977973e+00	2.988460604381173447e-01	3.033865902678238857e-01	-1.018732901207598796e-01	-1.008240997275929862e-01	1.416804010605779429e-01	1.417717129164848266e-01	2.245041771598391481e-02	2.277269472567207062e-02
1.249999999999977796e+00	3.222774162081980531e-01	3.264365851166565746e-01	-1.019932487492601347e-01	-1.010120945938733084e-01	1.418791386294463996e-01	1.420205824844814335e-01	2.124904064224299172e-02	2.131886732725047501e-02
1.299999999999977618e+00	3.285457115167801367e-01	3.315733286713268280e-01	-1.017891400372471500e-01	-1.011248915130853188e-01	1.418272162019481031e-01	1.420921996263418974e-01	1.953381078631455034e-02	1.968957800683111825e-02
1.349999999999977440e+00	3.269558097443682754e-01	3.315339393229949638e-01	-1.019628114850291284e-01	-1.009404775029419110e-01	1.411898236405713936e-01	1.413652856380845091e-01	1.916319222782796733e-02	1.941027126654846016e-02
1.399999999999977263e+00	3.238100246907390511e-01	3.283290698597651769e-01	-1.017354272190555270e-01	-1.009494296385893691e-01	1.414028846381321369e-01	1.416517542054235579e-01	1.928852217591725884e-02	1.943712768465236454e-02
1.449999999999977085e+00	3.341497575045092039e-01	3.385058738655307153e-01	-1.019413263569786815e-01	-1.009422679293297681e-01	1.414691304933303473e-01	1.416034126335517507e-01	1.918288693386106802e-02	1.933328287034138601e-02
1.499999999999976907e+00	3.187269936517012625e-01	3.244868068827505003e-01	-1.017604932011544339e-01	-1.011320532224026930e-01	1.408675465036661190e-01	1.411289490704324967e-01	1.903070056923911180e-02	1.895371217333244318e-02
1.549999999999976730e+00	3.592032477585505590e-01	3.615343875648623362e-01	-1.019628114843535299e-01	-1.011696521955641193e-01	1.411432724987254916e-01	1.413241057808221623e-01	1.896624516821638837e-02	1.909157511508239452e-02
1.599999999999976552e+00	3.564227088421840217e-01	3.592820260043876890e-01	-1.020988839581770113e-01	-1.010461127126347503e-01	1.413312674962669824e-01	1.414673400643824686e-01	1.900921543601727381e-02	1.913454538277076233e-02
1.649999999999976374e+00	3.755069069283010763e-01	3.797287419206553105e-01	-1.016620197000640685e-01	-1.008402135735493033e-01	1.413491717807671411e-01	1.417126287745210100e-01	1.848462008591507735e-02	1.867261500653947387e-02
1.699999999999976197e+00	4.157056559806242002e-01	4.189176887071502375e-01	-1.017963017464388054e-01	-1.009082498106457365e-01	1.413617047802228077e-01	1.414816634929915995e-01	1.892864618393609241e-02	1.904860484778003044e-02
1.749999999999976019e+00	4.023096523864292395e-01	4.090112346093088269e-01	-1.017587027735439575e-01	-1.011624904865267571e-01	1.411558054992188282e-01	1.412614407824241969e-01	1.914886880561735352e-02	1.906650912603118780e-02
1.799999999999975842e+00	4.061017847532419900e-01	4.120836140724388197e-01	-1.017980921745263861e-01	-1.008240997291818541e-01	1.401889740890414071e-01	1.404861852249401077e-01	1.852042864223165178e-02	1.872095655733850214e-02
1.849999999999975664e+00	4.229658530180217535e-01	4.292431042292900734e-01	-1.018518049931766284e-01	-1.008634891286348534e-01	1.412936684960972578e-01	1.416195264909080320e-01	1.905397613111056015e-02	1.944607982297827733e-02
1.899999999999975486e+00	4.333843711053252390e-01	4.377924121687541970e-01	-1.017246846557511158e-01	-1.009977711757236024e-01	1.412381652125855036e-01	1.413366387812901026e-01	1.924018062394777101e-02	1.934939672091966212e-02
1.949999999999975309e+00	4.619005689454959152e-01	4.669764419246997256e-01	-1.016638101279914025e-01	-1.010872925404878719e-01	1.411683384985288336e-01	1.413026206384196959e-01	1.936730099911604386e-02	1.914707837745473901e-02
1.999999999999975131e+00	4.897775872731878755e-01	4.951972237875408300e-01	-1.017461697829110251e-01	-1.011589096321001691e-01	1.409946669306888778e-01	1.410376372150327628e-01	1.908799425964738741e-02	1.911664110465643648e-02
2.049999999999974953e+00	5.008585690802459522e-01	5.024108732670145017e-01	-1.020344285758750108e-01	-1.008616987018179506e-01	1.415908796333874564e-01	1.418128927730130662e-01	1.944428939532960240e-02	1.948725966284931693e-02
2.099999999999974776e+00	5.114364400786496345e-01	5.142134000267517546e-01	-1.018786614013805769e-01	-1.009028785289312058e-01	1.417018862036991955e-01	1.419042046287682934e-01	1.912917409938838173e-02	1.939057656078901903e-02
2.149999999999974598e+00	5.146019240899438740e-01	5.196885410948777206e-01	-1.017533314915616965e-01	-1.008903455382350045e-01	1.411611767840820209e-01	1.415192624921786657e-01	1.902353885806387992e-02	1.916319222753885138e-02
2.199999999999974420e+00	5.307176030273486056e-01	5.355625121914463493e-01	-1.017300559369571505e-01	-1.010103041669966756e-01	1.421387507683669338e-01	1.421620263394806905e-01	1.912738367188405314e-02	1.918467736162562248e-02
2.249999999999974243e+00	5.383251489013027857e-01	5.437591106035817301e-01	-1.019628114848196015e-01	-1.012538022787610875e-01	1.415246337778465757e-01	1.417985693452819274e-01	1.916677308348239267e-02	1.917214436706102948e-02
2.299999999999974065e+00	5.544318780218058240e-01	5.597727380278285647e-01	-1.018714996929297595e-01	-1.012358980053603419e-01	1.415926700624065560e-01	1.418952524860593589e-01	1.911306024907688875e-02	1.913096452679915321e-02
2.349999999999973888e+00	5.727229368337616311e-01	5.755661435482524180e-01	-1.019180508022654447e-01	-1.010317892947948104e-01	1.420581814837745538e-01	1.421530741974332546e-01	1.937267228245859868e-02	1.948905009083282819e-02
2.399999999999973710e+00	5.583690390633300193e-01	5.614432115774425913e-01	-1.018231581565395283e-01	-1.009494296384207540e-01	1.413491717808771087e-01	1.415837179202984186e-01	1.923839019651125276e-02	1.930284559753161003e-02
2.449999999999973532e+00	5.889263525279035960e-01	5.947703254301636155e-01	-1.015528036357987579e-01	-1.013093055242864221e-01	1.416266882050108145e-01	1.417663416314353941e-01	1.936909142684227481e-02	1.950158308568771676e-02
2.499999999999973355e+00	5.876103848295165522e-01	5.902566444910891663e-01	-1.022546511328632501e-01	-1.010604361309098281e-01	1.416714489177462732e-01	1.417645512027655430e-01	1.940310955564608295e-02	1.944249896728789118e-02
2.549999999999973177e+00	5.951176697510769387e-01	6.014611738470997393e-01	-1.018034634565137680e-01	-1.013486949245589464e-01	1.419328514854590606e-01	1.418021502024764402e-01	1.943712768397080556e-02	1.958573319296908269e-02
2.599999999999972999e+00	5.660893836565784598e-01	5.705600941619067834e-01	-1.020236860128113099e-01	-1.011248915132533788e-01	1.411934044974176572e-01	1.413402196379787423e-01	1.925808490235549064e-02	1.953022993040653618e-02
2.649999999999972822e+00	5.975490776600398402e-01	6.015471142466608523e-01	-1.017515410643544949e-01	-1.010872925397773153e-01	1.413008302095691560e-01	1.413975133514538129e-01	1.919900078431303544e-02	1.922943805703208886e-02
2.699999999999972644e+00	5.993162346680792618e-01	6.058137161994827657e-01	-1.019950391758122771e-01	-1.010622265580858881e-01	1.413044110668392195e-01	1.415604423483252106e-01	1.910410811014945365e-02	1.929926474196737643e-02
2.749999999999972466e+00	6.011209919855395878e-01	6.057671653021843294e-01	-1.017533314919710913e-01	-1.011696521954620898e-01	1.413796090660748295e-01	1.411665480693689578e-01	1.921332420658122125e-02	1.915603051649141658e-02
2.799999999999972289e+00	6.198614544130635062e-01	6.238577014807530352e-01	-1.018177868737740327e-01	-1.012591735596108933e-01	1.420814570544201016e-01	1.420510197695218912e-01	1.924197105181515641e-02	1.931358816458314184e-02
2.849999999999972111e+00	6.027377523611665566e-01	6.077276890325922221e-01	-1.017479602096835051e-01	-1.008939263926819513e-01	1.410967213563684153e-01	1.413205249243220107e-01	1.881584923126632808e-02	1.917393479501668455e-02
2.899999999999971934e+00	6.260133841667291366e-01	6.286793393873257862e-01	-1.020756084030571970e-01	-1.012108320227999708e-01	1.407941389335472804e-01	1.408084623621496667e-01	1.900384415245176539e-02	1.905934741506132291e-02
2.949999999999971756e+00	6.947911052957519429e-01	6.954016433073122450e-01	-1.018392720015336844e-01	-1.008581178467126416e-01	1.424502853354033816e-01	1.423697160525062844e-01	1.997425602994601715e-02	2.001006458659055839e-02
2.999999999999972466e+00	6.569556549750943386e-01	6.584470863281356445e-01	-1.018804518294499223e-01	-1.010514839945291926e-01	1.421387507682206064e-01	1.422748233388382022e-01	1.984534522702453146e-02	1.997425603031097174e-02
3.049999999999971401e+00	6.545707974634916715e-01	6.574265392387689255e-01	-1.017604932002252188e-01	-1.010371605749038754e-01	1.415228433492467519e-01	1.415282146349343961e-01	1.924376147981952945e-02	1.937625313822470205e-02
3.099999999999970335e+00	6.678647677567215446e-01	6.729907803565406965e-01	-1.019162603752557794e-01	-1.007685964819908242e-01	1.416052030618176749e-01	1.418236353442167419e-01	1.970390142897217658e-02	1.999395073566771416e-02
3.149999999999971045e+00	6.614765006176576145e-01	6.625955215824793632e-01	-1.019341646479854646e-01	-1.011463766409120696e-01	1.411396916417774205e-01	1.410788170712295730e-01	1.934402543753217796e-02	1.938520527725131476e-02
3.199999999999971756e+00	6.693633613483053191e-01	6.721510665645490379e-01	-1.016172590179404145e-01	-1.011141489494089413e-01	1.416320594905827179e-01	1.412811354961167609e-01	1.965376945007007298e-02	1.949084051860914754e-02
3.249999999999970690e+00	6.619652887173476108e-01	6.705951794922297982e-01	-1.017336367920379792e-01	-1.009906094672570476e-01	1.412363747828207505e-01	1.416356403480182047e-01	1.947472666835765170e-02	1.971285356840108208e-02
3.299999999999969624e+00	6.692058034501068287e-01	6.746397703021048686e-01	-1.019234220842488992e-01	-1.012931916786188324e-01	1.415389572067577151e-01	1.416696584896356970e-01	1.937267228262251964e-02	1.937267228274158065e-02
3.349999999999970335e+00	6.660743340611220420e-01	6.665971407782658176e-01	-1.019019369572093936e-01	-1.012376884326823823e-01	1.413849803512501890e-01	1.413133632103153459e-01	1.925808490243722387e-02	1.939415741654731962e-02
3.399999999999971045e+00	6.765233064887804515e-01	6.799448258497422515e-01	-1.019914583208635372e-01	-1.011016159586440588e-01	1.419561270564823618e-01	1.418755577719002792e-01	2.011390940022372842e-02	2.004050185942470377e-02
3.449999999999969980e+00	6.896024270979446147e-01	6.925602243713494532e-01	-1.019287933661012641e-01	-1.011624904865088131e-01	1.423285361942441263e-01	1.424950460494039395e-01	2.049706095391875052e-02	2.056151635572300157e-02
3.499999999999968914e+00	6.757176111008567077e-01	6.803566257150268637e-01	-1.017569123464657083e-01	-1.010550648492587883e-01	1.422855659091492031e-01	1.421691880536191666e-01	1.959647575973340675e-02	1.976835683062529853e-02
3.549999999999969624e+00	6.554624330529271736e-01	6.604792285220193460e-01	-1.020469615676457692e-01	-1.010622265582885315e-01	1.417591799172575329e-01	1.418827194860948770e-01	1.931358816478511917e-02	1.947651709610234011e-02
3.599999999999970335e+00	6.537561500531828829e-01	6.584220203520615433e-01	-1.023047830968387140e-01	-1.012538022779299468e-01	1.416714489181410408e-01	1.417663416315068092e-01	1.932791158691466588e-02	1.955708634803927926e-02
3.649999999999969269e+00	6.426644139088887320e-01	6.455774494096891969e-01	-1.017837687558058174e-01	-1.010765499763486563e-01	1.409892956445030765e-01	1.413026206388534045e-01	1.881943008718690857e-02	1.904144313640577027e-02
3.699999999999968203e+00	6.452766567468664061e-01	6.470169576646842557e-01	-1.016781335458478153e-01	-1.010944542498692783e-01	1.407672825054513410e-01	1.406025630803798276e-01	1.824649318706083462e-02	1.821068463037642596e-02
3.749999999999968914e+00	6.611721270470376499e-01	6.655962890267841381e-01	-1.018518049922862712e-01	-1.011821851861622185e-01	1.414100463512051598e-01	1.415389572064057189e-01	1.896087388488307615e-02	1.908441340387096591e-02
3.799999999999969624e+00	7.010397212398140621e-01	7.053475063011946933e-01	-1.019717636214194229e-01	-1.010389510032353860e-01	1.418666056293152733e-01	1.420510197699727528e-01	1.911664110470835329e-02	1.933328287068793172e-02
3.849999999999968558e+00	6.753434102867796884e-01	6.773648105215571702e-01	-1.017407985009666366e-01	-1.010872925401051087e-01	1.415371667777598208e-01	1.417914076310125004e-01	1.893401746736762814e-02	1.907008998144014283e-02
3.899999999999967493e+00	6.667332137768945399e-01	6.670501205539769440e-01	-1.018052538839846477e-01	-1.008742316924421123e-01	1.415228433490435811e-01	1.416374307760547291e-01	1.891253233358378139e-02	1.902532928619113037e-02
3.949999999999968203e+00	6.522593474322021523e-01	6.582304439919314243e-01	-1.020344285761088932e-01	-1.011105680950192681e-01	1.416517542040265087e-01	1.415407476352672778e-01	1.904144313621849299e-02	1.910768896555845378e-02
3.999999999999968914e+00	6.390710140290438712e-01	6.405320074767580918e-01	-1.019556497756068936e-01	-1.011768139046534676e-01	1.414834539212795617e-01	1.411987757832228463e-01	1.906471869809555492e-02	1.881405880369273198e-02
4.049999999999967848e+00	6.312378680783181650e-01	6.379215562801597850e-01	-1.021633393403981183e-01	-1.009959807478609251e-01	1.410806074992465853e-01	1.411629672122066137e-01	1.881047794846108304e-02	1.891969404500171842e-02
4.099999999999966782e+00	6.643519371771758886e-01	6.642695771212617784e-01	-1.017909304650611024e-01	-1.012788682600658102e-01	1.415264242069581568e-01	1.413617047804643645e-01	1.914886880529317534e-02	1.918467736177717139e-02
4.149999999999967493e+00	6.645453034233756995e-01	6.682515016528682850e-01	-1.020004104580450321e-01	-1.010192563034304214e-01	1.415479093488982987e-01	1.415729753481450859e-01	1.926882746910104846e-02	1.937267228252987500e-02
4.199999999999968203e+00	6.638201782046517785e-01	6.678647685166327896e-01	-1.017963017462097247e-01	-1.008276805826832379e-01	1.412435364977444041e-01	1.414315314935609691e-01	1.943712768382187608e-02	1.966451201676540708e-02
4.249999999999967137e+00	6.665649131524709059e-01	6.725413810543816595e-01	-1.020666562678865935e-01	-1.011571192043700801e-01	1.410716553568620302e-01	1.412936684963003731e-01	1.933507329820838977e-02	1.941206169465240286e-02
4.299999999999966072e+00	6.685290187885430946e-01	6.733578191123179568e-01	-1.019538593485021655e-01	-1.010944542499775112e-01	1.413366387814661007e-01	1.411325299271284361e-01	1.917214436714817852e-02	1.919900078410403249e-02
4.349999999999966782e+00	6.610414260028801836e-01	6.669999896785542282e-01	-1.017891400366510851e-01	-1.009440583569211347e-01	1.412220513550954959e-01	1.411558054986742916e-01	1.895550260161464606e-02	1.895192174546208100e-02
4.399999999999967493e+00	6.710087699369120529e-01	6.750766359338454814e-01	-1.018965656748215126e-01	-1.009422679300620018e-01	1.414225793521327879e-01	1.414941964922032114e-01	1.917751565064430494e-02	1.930284559771724626e-02
4.449999999999966427e+00	6.488754278687697274e-01	6.534786333545514747e-01	-1.017067803828533706e-01	-1.009798669020693235e-01	1.413617047809661020e-01	1.412847163529048489e-01	1.929747431426450180e-02	1.917930607824191308e-02
4.499999999999965361e+00	6.477205982542234564e-01	6.523094796005823870e-01	-1.019610210570876946e-01	-1.008187284461168065e-01	1.409928765015400487e-01	1.412793450672974183e-01	1.875139383037423280e-02	1.920974335091864965e-02
4.549999999999966072e+00	6.738770450431726955e-01	6.771392155126224610e-01	-1.018034634560043283e-01	-1.010675978402316155e-01	1.412310034975160500e-01	1.411951949262458816e-01	1.907367083739891153e-02	1.914528794995822361e-02
4.599999999999966782e+00	6.795813674959714223e-01	6.839589785069564165e-01	-1.019681827664856988e-01	-1.009189923747523532e-01	1.408621752179558817e-01	1.412095183546530353e-01	1.905576655899749242e-02	1.931000730881243799e-02
4.649999999999965716e+00	7.196745624092303339e-01	7.214829014618547864e-01	-1.021042552409180265e-01	-1.010944542497073939e-01	1.415335859206460489e-01	1.417180000600039014e-01	1.923122848490169817e-02	1.941743297801980933e-02
4.699999999999964650e+00	7.184266300834418750e-01	7.220683736153462595e-01	-1.018768709740691808e-01	-1.007506922092831214e-01	1.420134207704170926e-01	1.419955164848991924e-01	1.963765559996739213e-02	1.973433870199815809e-02
4.749999999999965361e+00	7.475784884511550432e-01	7.511844244566663331e-01	-1.018894039659371947e-01	-1.011750234774439344e-01	1.427421251899488319e-01	1.425630823343944364e-01	2.031622774415341171e-02	2.042902469702170473e-02
4.799999999999966072e+00	7.165162361607411157e-01	7.223333580600806991e-01	-1.019019369572465999e-01	-1.009351062199558419e-01	1.420939900545517276e-01	1.422891467661308584e-01	1.953560121408518327e-02	1.972717699037511083e-02
4.849999999999965006e+00	6.879605996147376556e-01	6.916417321986726430e-01	-1.020827701130863630e-01	-1.008706508375384892e-01	1.417126287746030833e-01	1.417699224879520048e-01	1.917035393917978017e-02	1.935118714882410815e-02
4.899999999999963940e+00	6.785232212780811789e-01	6.812643757646178466e-01	-1.021597584870039127e-01	-1.007900816095615298e-01	1.407601207917419661e-01	1.410788170707371614e-01	1.881943008732363601e-02	1.895550260087879024e-02
4.949999999999964650e+00	7.016538397797313920e-01	7.064844318629992515e-01	-1.018303198659549769e-01	-1.010908733948286259e-01	1.411790810690238263e-01	1.413742377806320172e-01	1.890716104999441705e-02	1.903786228076377249e-02
4.999999999999965361e+00	6.965564735612449487e-01	7.004220211001456198e-01	-1.018106251650416905e-01	-1.012538022786946268e-01	1.412345843538493906e-01	1.413491717806938941e-01	1.884449607684619138e-02	1.886060992698100278e-02
5.049999999999999822e+00	6.940999976054794685e-01	7.011131285582798967e-01	-1.018876135388206844e-01	-1.009691243389209542e-01	1.413115727814272249e-01	1.413993037799056440e-01	1.919004864555613754e-02	1.928315089166627791e-02
5.000000000000000000e+00	7.187292135347337352e-01	7.256510331696224281e-01	-1.016280015817700166e-01	-1.008258901563322402e-01	1.410000382150720655e-01	1.415801370621683486e-01	1.891790361714085558e-02	1.908262297635090338e-02
4.950000000000000178e+00	7.162888510028794231e-01	7.210406644413250854e-01	-1.020773988311953345e-01	-1.009637530572289055e-01	1.408371092189334706e-01	1.411361107849730401e-01	1.894117917866353432e-02	1.911126982135917182e-02
4.900000000000000355e+00	6.601802259986847554e-01	6.658236737096097091e-01	-1.013916651795212370e-01	-1.012144128777674040e-01	1.410394276440318784e-01	1.410698649289192363e-01	1.924734233527899269e-02	1.924197105136885022e-02
4.850000000000000533e+00	6.572403337534767909e-01	6.644772669775138585e-01	-1.016852952553564393e-01	-1.008778125469940307e-01	1.415317954914569187e-01	1.414834539212632969e-01	1.941564254987726904e-02	1.944070853952395081e-02
4.800000000000000711e+00	6.875917703907656886e-01	6.952208101904334692e-01	-1.020057817395236821e-01	-1.011750234772657298e-01	1.413706569229693510e-01	1.415980413479845934e-01	1.933686372606143941e-02	1.945682239013825712e-02
4.750000000000000888e+00	7.396593947425084137e-01	7.448409135662221736e-01	-1.019753444756276717e-01	-1.010407414304612811e-01	1.422927276232157368e-01	1.423750873369081238e-01	1.975045255238655484e-02	1.987399207195616330e-02
4.700000000000001066e+00	7.384974026509720790e-01	7.420890147498966360e-01	-1.015689174815028878e-01	-1.008366327194025747e-01	1.417735033450499837e-01	1.418952524862628906e-01	1.944607982287989423e-02	1.961438003836910374e-02
4.650000000000001243e+00	7.167794299647913814e-01	7.182995087972371406e-01	-1.018768709753980484e-01	-1.009136210925986599e-01	1.418791386295962798e-01	1.419632887713604408e-01	1.932433073130254350e-02	1.931895944846918900e-02
4.600000000000001421e+00	7.205841030422338589e-01	7.229725431308932082e-01	-1.018607571291838820e-01	-1.008509561375200286e-01	1.422229009106853181e-01	1.424037341932706535e-01	1.954276292532683076e-02	1.946219367375274373e-02
4.550000000000001599e+00	7.020996579163902851e-01	7.068980222450190753e-01	-1.018088347374073305e-01	-1.009118306657106334e-01	1.423249553372306075e-01	1.424467044788792491e-01	1.946040324592992338e-02	1.966451201690442782e-02
4.500000000000001776e+00	6.758536841401419082e-01	6.799931673127678211e-01	-1.016638101270265215e-01	-1.009064593838666091e-01	1.415335859204837898e-01	1.417394852030146590e-01	1.923480934048901053e-02	1.930642645313107933e-02
4.450000000000001954e+00	6.874360018456026067e-01	6.865121378337251112e-01	-1.020899318218563834e-01	-1.009100402385063877e-01	1.412865067816624631e-01	1.417180000612404123e-01	1.869051928476942598e-02	1.916677308387653919e-02
4.400000000000002132e+00	7.100993185754754800e-01	7.121815940305870063e-01	-1.019323742209918143e-01	-1.007811294730865115e-01	1.417072574890925196e-01	1.421477029118752011e-01	1.903428142492821773e-02	1.942101383407113246e-02
4.350000000000002309e+00	7.411024850334695380e-01	7.476125066170906663e-01	-1.018518049930070279e-01	-1.010425318580046306e-01	1.421888827672269928e-01	1.423142127657950617e-01	1.938699570539588468e-02	1.973791955783046892e-02
4.300000000000002487e+00	7.228812310059467006e-01	7.268148162544403323e-01	-1.019377455024978868e-01	-1.010192563029909535e-01	1.420796666264048380e-01	1.421172656257206623e-01	1.934939672080756082e-02	1.944787025099124420e-02
4.250000000000002665e+00	6.830279530939268318e-01	6.858389345010716953e-01	-1.019628114847686146e-01	-1.010425318582942461e-01	1.410555414996796653e-01	1.412292130684978386e-01	1.889999933917299937e-02	1.895371217325130669e-02
4.200000000000002842e+00	6.854020684414698916e-01	6.894896296297271521e-01	-1.018464337103231199e-01	-1.010658074128649442e-01	1.406616472219154035e-01	1.408048815051504976e-01	1.862606388344767785e-02	1.877466939178687108e-02
4.150000000000003020e+00	6.864888621727616158e-01	6.931188400084569157e-01	-1.019717636215025369e-01	-1.013075150968899829e-01	1.405202033671906492e-01	1.408550135033899420e-01	1.842732639591286581e-02	1.870305227930763037e-02
4.100000000000003197e+00	6.904045414839773409e-01	6.972869707069250245e-01	-1.020308477218426768e-01	-1.010228371577890499e-01	1.408353187900854842e-01	1.409140976456229877e-01	1.828588259888837622e-02	1.837719441757183075e-02
4.050000000000003375e+00	6.797890580638221714e-01	6.847002186996813400e-01	-1.020415902855512646e-01	-1.011535383501637603e-01	1.407672825054631094e-01	1.409928765024008601e-01	1.779709580636852292e-02	1.787587463000131147e-02
