# #Voltage (V)	 Balanced Pumped	 Balanced Umpumed	 referenceDiode closed	 referenceDiode	 Diode+ Pumped	 Diode+ Unpumped	 Diode- Pumped	 Diode- Unpumped
-2.699999999999972644e+00	-5.852079890478123492e-01	-5.800873677109401605e-01	-1.017533314916310300e-01	-1.009189923748296108e-01	1.426042621906776775e-01	1.426364899047583290e-01	1.972001527966284196e-02	1.988473463908140698e-02
-2.749999999999972466e+00	-5.956479692552159033e-01	-5.875820953130913571e-01	-1.019144699484674371e-01	-1.013218385150784911e-01	1.427242209035409770e-01	1.427654007596754482e-01	1.844164981851463547e-02	1.841658382905682345e-02
-2.799999999999972289e+00	-6.078461490496762654e-01	-6.026413774750198904e-01	-1.020612849851695869e-01	-1.011266819406700657e-01	1.430250129000921744e-01	1.431234864706077692e-01	1.913275495525043959e-02	1.919004864523699352e-02
-2.849999999999972111e+00	-6.175287790098771268e-01	-6.115648661454365920e-01	-1.015134142353047442e-01	-1.012144128780725627e-01	1.425505493344429719e-01	1.426364899045340640e-01	1.889104719979331146e-02	1.882659179830773605e-02
-2.899999999999971934e+00	-6.118567058001797010e-01	-6.045410206424297606e-01	-1.017497506375985850e-01	-1.009709147660223516e-01	1.424986269063174549e-01	1.425398067634211230e-01	1.886240035443384130e-02	1.863501602237280577e-02
-2.949999999999971756e+00	-6.109113602558046141e-01	-6.056671992533692039e-01	-1.019860870391443852e-01	-1.009709147659945544e-01	1.430268033289618379e-01	1.433813081828992919e-01	1.951053522498126178e-02	1.964839816658666902e-02
-2.999999999999972466e+00	-6.002601093803885401e-01	-5.930500595453720436e-01	-1.018321102926064425e-01	-1.008670699835938211e-01	1.432165887552973305e-01	1.434726200393045270e-01	1.949263094638167479e-02	1.989547720600627970e-02
-3.049999999999971401e+00	-6.026592817231705146e-01	-5.982870587267005158e-01	-1.021203690858090984e-01	-1.011034063853326198e-01	1.442514564610566929e-01	1.442210191758159787e-01	2.018552651312530144e-02	2.015329881203254542e-02
-3.099999999999970335e+00	-6.095345217869660992e-01	-6.022976154678653105e-01	-1.016996186733137852e-01	-1.012090415957857953e-01	1.428388083303795963e-01	1.428674551876739918e-01	1.913096452708670445e-02	1.896445474033141981e-02
-3.149999999999971045e+00	-6.241676828341943262e-01	-6.182682253816041973e-01	-1.015223663716999514e-01	-1.009476392118456023e-01	1.435191711808097292e-01	1.435693031806040132e-01	2.006019656507236973e-02	2.004945399870923864e-02
-3.199999999999971756e+00	-6.120984134399229948e-01	-6.038158976622196583e-01	-1.017766070471446682e-01	-1.008867646828770087e-01	1.438038493212317470e-01	1.438110110356136395e-01	1.980058453122748169e-02	1.975582383542884637e-02
-3.249999999999970690e+00	-6.280385863683130010e-01	-6.219762000152571080e-01	-1.018213677287327090e-01	-1.010711786941968504e-01	1.432434451837239220e-01	1.432398643266261651e-01	1.951948736364468584e-02	1.951411608066707173e-02
-3.299999999999969624e+00	-6.206280083285360405e-01	-6.120053112080234836e-01	-1.016960378181973601e-01	-1.012018798870978065e-01	1.431270673277806327e-01	1.433204336119348332e-01	1.974329084081979241e-02	1.984176437120138692e-02
-3.349999999999970335e+00	-6.325683671263561125e-01	-6.232509841190810862e-01	-1.015832408996317771e-01	-1.008706508377964356e-01	1.431002108997316558e-01	1.430966300424456605e-01	2.100912331200323335e-02	2.089095507535780952e-02
-3.399999999999971045e+00	-6.381437573765255111e-01	-6.350391565928501514e-01	-1.018965656750533549e-01	-1.007596443455874430e-01	1.423786681937674603e-01	1.425380163345753570e-01	2.046125239728234166e-02	2.049527052649236306e-02
-3.449999999999969980e+00	-6.442473237576831213e-01	-6.364446420343046196e-01	-1.019126795206569264e-01	-1.006665421268267135e-01	1.425165311917475919e-01	1.426239569044552014e-01	2.095541047705745674e-02	2.102523716250605593e-02
-3.499999999999968914e+00	-6.627495989568500390e-01	-6.562539288636599633e-01	-1.019628114847527384e-01	-1.009780764753708537e-01	1.427403347606754358e-01	1.427671911887427036e-01	2.083545181296675777e-02	2.087305079728117574e-02
-3.549999999999969624e+00	-6.822473526028614010e-01	-6.793325368887646043e-01	-1.019538593486634531e-01	-1.008223093007915294e-01	1.419095759147083469e-01	1.420331154846330157e-01	2.030190432132184322e-02	2.017120309031223205e-02
-3.599999999999970335e+00	-6.974301768278640123e-01	-6.928753295239700183e-01	-1.018571762741712766e-01	-1.009440583566570127e-01	1.400314163775316090e-01	1.402749146580336281e-01	1.895013131792882416e-02	1.921332420687860837e-02
-3.649999999999969269e+00	-6.804891529389291982e-01	-6.759110301811144250e-01	-1.018858231117542451e-01	-1.010461127127265102e-01	1.411737097839381172e-01	1.412936684954641808e-01	1.951411608014099602e-02	1.949084051832590883e-02
-3.699999999999968203e+00	-6.691288915171291762e-01	-6.631470738609125393e-01	-1.017139420918453108e-01	-1.008312614371704025e-01	1.411969853546476972e-01	1.415085199206011501e-01	1.962333217701723448e-02	1.994739961273558557e-02
-3.749999999999968914e+00	-6.679418382629576101e-01	-6.632079484219970400e-01	-1.019484880667954896e-01	-1.008903455375025904e-01	1.418576534870416295e-01	1.419185280571044760e-01	2.000827415850077451e-02	2.016046052346487719e-02
-3.799999999999969624e+00	-6.807666691772499279e-01	-6.742763700485211453e-01	-1.016226302998055053e-01	-1.010479031401367717e-01	1.413008302103316849e-01	1.414118367795473563e-01	1.982027923745287301e-02	1.973075784645932432e-02
-3.849999999999968558e+00	-6.656966423581089920e-01	-6.570524594131719187e-01	-1.015635461998256189e-01	-1.008509561376890323e-01	1.416410116331459634e-01	1.419758217717125293e-01	1.975761426389061048e-02	1.986145907707975375e-02
-3.899999999999967493e+00	-6.415401978455176346e-01	-6.354455836193676488e-01	-1.019484880666536586e-01	-1.007399496456948262e-01	1.427707720466597496e-01	1.430644023278969112e-01	2.035024587256296924e-02	2.068684630370090996e-02
-3.949999999999968203e+00	-6.343766986498293736e-01	-6.295138983909523978e-01	-1.017873496104069048e-01	-1.009404775019654144e-01	1.420205824852651955e-01	1.421530741972991119e-01	2.007093913220403883e-02	2.023028720832950253e-02
-3.999999999999968914e+00	-6.735136480359942279e-01	-6.671218225664069523e-01	-1.020594945584791385e-01	-1.010550648492826165e-01	1.418075214877740353e-01	1.421280081970608400e-01	1.986862078831336947e-02	2.024282020337923871e-02
-4.049999999999967848e+00	-6.441237843274270070e-01	-6.388509761104089746e-01	-1.016154685902051769e-01	-1.010013520300658413e-01	1.416284786328785295e-01	1.418952524864485198e-01	1.986145907737825803e-02	1.989368677787088993e-02
-4.099999999999966782e+00	-6.572887958524828989e-01	-6.524295762871629156e-01	-1.019090986653757441e-01	-1.005806016168535461e-01	1.407296835065410812e-01	1.411110447846035953e-01	1.922048591808571405e-02	1.960184704309806195e-02
-4.149999999999967493e+00	-6.441112512585998040e-01	-6.379486008448702616e-01	-1.019090986662737897e-01	-1.008473752834185277e-01	1.418146832020672765e-01	1.422336434810667349e-01	1.972896741844683624e-02	2.007451998793989903e-02
-4.199999999999968203e+00	-6.664575740462924669e-01	-6.596933397384227016e-01	-1.018535954202160615e-01	-1.011302627946730065e-01	1.420456484842294032e-01	1.422873563380351591e-01	2.017836480178208935e-02	2.030369474903092122e-02
-4.249999999999967137e+00	-6.666563113766337256e-01	-6.593083977730446188e-01	-1.022134713047294918e-01	-1.008348422914727288e-01	1.423088414804610791e-01	1.424896747637350858e-01	1.966451201723572184e-02	2.001901672555446085e-02
-4.299999999999966072e+00	-6.559638797225846307e-01	-6.477852080589683315e-01	-1.016548579905847682e-01	-1.009565913477926263e-01	1.416696584903612555e-01	1.419203184856797084e-01	1.947293624043108795e-02	1.959289490400607792e-02
-4.349999999999966782e+00	-6.551546065515305717e-01	-6.508432577262109886e-01	-1.016852952553067430e-01	-1.011195202312933222e-01	1.421459124830809495e-01	1.420814570547630495e-01	2.000290287492394528e-02	1.990263891715628175e-02
-4.399999999999967493e+00	-6.507376224353822458e-01	-6.473555054302377876e-01	-1.021418542136664498e-01	-1.010407414305186796e-01	1.422425956245858270e-01	1.423482309082079178e-01	1.999574116377112604e-02	1.996351346302709107e-02
-4.449999999999966427e+00	-6.709873552133042152e-01	-6.678021848903912261e-01	-1.017730261922647900e-01	-1.011320532217923063e-01	1.423607639082290210e-01	1.421566550535995899e-01	2.025714362572460236e-02	2.007272955985647117e-02
-4.499999999999965361e+00	-6.710840381844072056e-01	-6.649428724422549175e-01	-1.017891400372865490e-01	-1.009619626295014949e-01	1.416410116331244529e-01	1.418701864865566931e-01	1.939415741640955829e-02	1.958752362080637063e-02
-4.549999999999966072e+00	-6.653134909108070483e-01	-6.623091539019901886e-01	-1.021454350684541795e-01	-1.008563274194663323e-01	1.416159456345726375e-01	1.419203184855596656e-01	1.929210303087806194e-02	1.958394276499895656e-02
-4.599999999999966782e+00	-6.809940534678033952e-01	-6.738627813076532025e-01	-1.019610210574129483e-01	-1.009906094664421994e-01	1.420295346271941983e-01	1.420581814835404078e-01	1.970569185747265625e-02	1.984892608263610567e-02
-4.649999999999965716e+00	-6.778590151165890809e-01	-6.745932757237824706e-01	-1.018625475568144534e-01	-1.008366327198549350e-01	1.424950460495438553e-01	1.424807226204660437e-01	1.992233362329257074e-02	1.988473463875142441e-02
-4.699999999999964650e+00	-6.607514822218364392e-01	-6.559477658481042139e-01	-1.019932487483868472e-01	-1.009010881017732425e-01	1.427958380463547061e-01	1.429695096151259170e-01	2.004050185936509174e-02	2.013897538930248948e-02
-4.749999999999965361e+00	-6.697340559278670558e-01	-6.659687873467756702e-01	-1.018267390112630039e-01	-1.008778125466689574e-01	1.422229009107294495e-01	1.422980989089280557e-01	1.978984196481500119e-02	1.988473463881379466e-02
-4.799999999999966072e+00	-6.872372736676264360e-01	-6.836528380288204865e-01	-1.019108890930474909e-01	-1.010156754487769593e-01	1.416463829188045198e-01	1.420134207701073126e-01	1.933149244245932832e-02	1.965914073383499133e-02
-4.849999999999965006e+00	-6.767203033309190374e-01	-6.753649498395968287e-01	-1.022528607051920030e-01	-1.009028785293437508e-01	1.413223153525400289e-01	1.415121007782272344e-01	1.925808490234024589e-02	1.939594784410344705e-02
-4.899999999999963940e+00	-6.800182705316987208e-01	-6.751411464448398014e-01	-1.017676549104014200e-01	-1.010425318575064457e-01	1.416159456336513744e-01	1.420456484844574152e-01	1.940489998334006538e-02	1.954276292544939245e-02
-4.949999999999964650e+00	-6.818695723724411684e-01	-6.775152530753271174e-01	-1.019395359295790782e-01	-1.008527465652921673e-01	1.408944029322999891e-01	1.411307394988628172e-01	1.866008201186791782e-02	1.899489201319243606e-02
-4.999999999999965361e+00	-6.645203317584009728e-01	-6.602591147373630953e-01	-1.020218955849886422e-01	-1.010479031397124583e-01	1.415085199206143896e-01	1.416481733473037019e-01	1.890895147800682186e-02	1.913454538282879924e-02
-5.049999999999999822e+00	-6.649733097258933023e-01	-6.597166151479213481e-01	-1.018356911475169213e-01	-1.008294710104672698e-01	1.415926700631518209e-01	1.418666056292203770e-01	1.924734233539929576e-02	1.944428939528877395e-02
-5.000000000000000000e+00	-6.631954153760889481e-01	-6.585850651271686340e-01	-1.020129434489795012e-01	-1.009762860478220919e-01	1.419418036288959961e-01	1.421888827675669986e-01	1.944787025108871484e-02	1.975224298008961335e-02
-4.950000000000000178e+00	-6.600961857556215673e-01	-6.542755067641301547e-01	-1.019717636211582013e-01	-1.008885551111423778e-01	1.421459124824970277e-01	1.424628183355318434e-01	1.962870346059710294e-02	1.987041121609957328e-02
-4.900000000000000355e+00	-6.702550702545362338e-01	-6.665453048927630908e-01	-1.018177868744659653e-01	-1.009727051932303443e-01	1.420116303417260362e-01	1.421530741970075673e-01	1.958752362085641394e-02	1.978268025303818456e-02
-4.850000000000000533e+00	-6.488039610852678329e-01	-6.424765912411689595e-01	-1.018714996930277783e-01	-1.006808655449104445e-01	1.428155327601138280e-01	1.429283297582953083e-01	1.991338148380630141e-02	2.028220961545710785e-02
-4.800000000000000711e+00	-6.593746436230298880e-01	-6.566334994123547153e-01	-1.024480172788641424e-01	-1.008169380193811998e-01	1.419829834850701855e-01	1.422748233380528304e-01	1.949800222981688813e-02	1.987936335566823504e-02
-4.750000000000000888e+00	-6.701243690906157902e-01	-6.653421377279523652e-01	-1.020433807126821524e-01	-1.010693882675803706e-01	1.418469109154779639e-01	1.422049966242716346e-01	1.958215233729041979e-02	1.987041121618927930e-02
-4.700000000000001066e+00	-6.752933326918305612e-01	-6.705862993422749829e-01	-1.017730261920612028e-01	-1.012663352691259983e-01	1.420026781991883535e-01	1.418487013442987776e-01	1.959826618826044156e-02	1.964481731086106450e-02
-4.650000000000001243e+00	-6.878728754009293400e-01	-6.829438287764990623e-01	-1.020487519945269123e-01	-1.010604361302378518e-01	1.415890892052768524e-01	1.418952524860547793e-01	1.991159105658594705e-02	2.005124442618474306e-02
-4.600000000000001421e+00	-6.630414387192828940e-01	-6.593298829755387391e-01	-1.020881413945973620e-01	-1.011051968126280565e-01	1.420653431977269565e-01	1.423679256223951139e-01	1.970569185661400630e-02	1.971822485156135216e-02
-4.550000000000001599e+00	-6.613745508607774548e-01	-6.596038183099293128e-01	-1.017300559373601060e-01	-1.007435305006336990e-01	1.423034701942813007e-01	1.424055246216581194e-01	2.323641553541055949e-02	2.334563163352840892e-02
-4.500000000000001776e+00	-6.567982187871856947e-01	-6.536220008181624630e-01	-1.018464337108872381e-01	-1.008652795555356751e-01	1.422193200529043022e-01	1.425236929058542046e-01	2.373236404681000264e-02	2.395616752676800812e-02
-4.450000000000001954e+00	-6.826627318229648855e-01	-6.787273724043252354e-01	-1.017658644833960291e-01	-1.009368966479159552e-01	1.418433300581197765e-01	1.418361683439388621e-01	2.332056564349522035e-02	2.359629153074561947e-02
-4.400000000000002132e+00	-6.782851368793003655e-01	-6.777605416443311936e-01	-1.018607571290813668e-01	-1.011159393766152131e-01	1.416821914892836543e-01	1.415819274914227599e-01	2.303946847295104683e-02	2.304304932896326236e-02
-4.350000000000002309e+00	-6.835615263350075521e-01	-6.804390210096653568e-01	-1.019932487483782291e-01	-1.010479031399008770e-01	1.417538086307903455e-01	1.419650791994560290e-01	2.345484773136874770e-02	2.355690211799788339e-02
-4.300000000000002487e+00	-7.080133934689251118e-01	-7.050341222131941699e-01	-1.021185786589320216e-01	-1.009207828016089187e-01	1.414422740650290167e-01	1.417681320600584494e-01	2.309318130807186051e-02	2.342082960271116981e-02
-4.250000000000002665e+00	-7.025937695789116200e-01	-7.012205116905857460e-01	-1.015617557717069658e-01	-1.010156754484465291e-01	1.417018862033646853e-01	1.415461189204320347e-01	2.334742206134257994e-02	2.335995505628184893e-02
-4.200000000000002842e+00	-7.073509352957488838e-01	-7.016251483358276753e-01	-1.016154685903879890e-01	-1.009279445115140034e-01	1.417914076302008441e-01	1.414762922071345908e-01	2.342262003036343562e-02	2.308781002454114023e-02
-4.150000000000003020e+00	-7.046724557663963662e-01	-6.975286503251740822e-01	-1.018518049931180502e-01	-1.009530104934850681e-01	1.417573894883348562e-01	1.419614983430689537e-01	2.310750473091573165e-02	2.351214142242414457e-02
-4.100000000000003197e+00	-7.092523692378109867e-01	-7.060313903229706867e-01	-1.015259472259140566e-01	-1.013254193701334793e-01	1.419095759145851121e-01	1.417287426323022570e-01	2.336890719527311144e-02	2.331340393262987948e-02
-4.050000000000003375e+00	-6.991436158925513622e-01	-6.943739172592306996e-01	-1.016441154272528097e-01	-1.011320532222136359e-01	1.416410116325954871e-01	1.416768202043466041e-01	2.336532633931487704e-02	2.334026034982437589e-02
-4.000000000000003553e+00	-7.014801237137610057e-01	-6.968285932417345174e-01	-1.020791892586893346e-01	-1.008008241738156258e-01	1.409033550740199925e-01	1.412900876386089521e-01	2.252382525638297467e-02	2.292488109153861114e-02
-3.950000000000003730e+00	-6.935521112332105886e-01	-6.879516543301030795e-01	-1.017157325189453759e-01	-1.009333157927455871e-01	1.416034126335026788e-01	1.414494357791107881e-01	2.317554098888924274e-02	2.326685280867183195e-02
-3.900000000000003908e+00	-7.101207266561411213e-01	-7.024935056951056023e-01	-1.016906665371755114e-01	-1.010246275850562730e-01	1.406437429363313896e-01	1.408800795039513998e-01	2.259544236962250652e-02	2.275300001944695685e-02
-3.850000000000004086e+00	-6.982985341847814942e-01	-6.921090265750386994e-01	-1.020935126764237338e-01	-1.009386870744846676e-01	1.409463253592505572e-01	1.406473237933014708e-01	2.260439450896416236e-02	2.260618493695234349e-02
-3.800000000000004263e+00	-6.898709923541985756e-01	-6.854199899719229938e-01	-1.016297920090211554e-01	-1.009386870748452542e-01	1.414189984939494826e-01	1.413849803514080627e-01	2.295352793707285122e-02	2.293920451429137808e-02
-3.750000000000004441e+00	-6.987497218722387160e-01	-6.931277797431393273e-01	-1.017390080740709773e-01	-1.010980351041051439e-01	1.408496422180972041e-01	1.409320019310781325e-01	2.255426252957069833e-02	2.277269472570021824e-02
-3.700000000000004619e+00	-6.967480240810318692e-01	-6.934052960846235347e-01	-1.016638101273570211e-01	-1.011195202315045699e-01	1.409606487882352210e-01	1.408156240771512857e-01	2.275479044751956698e-02	2.258290937575354804e-02
-3.650000000000004796e+00	-7.018364188018347827e-01	-6.974910513511118904e-01	-1.014435875711574425e-01	-1.009941903207721425e-01	1.414261602082334535e-01	1.413975133513396265e-01	2.301082162775235779e-02	2.314331328752525924e-02
-3.600000000000004974e+00	-7.068155974952450293e-01	-7.026045120990830339e-01	-1.018213677287856528e-01	-1.007739677639150899e-01	1.400135120928094612e-01	1.402946093723503596e-01	2.249517841116923517e-02	2.280850328248252776e-02
-3.550000000000005151e+00	-7.143049556003461253e-01	-7.080885913557675160e-01	-1.019789253304748816e-01	-1.009601722022509945e-01	1.398684873809975249e-01	1.400224642353732896e-01	2.243072300919586939e-02	2.255963381318533412e-02
-3.500000000000005329e+00	-6.994479885326218005e-01	-6.970703009723628885e-01	-1.016924569647099513e-01	-1.009923998934529332e-01	1.408514326465259148e-01	1.408496422186596431e-01	2.303767804524559440e-02	2.300724077212910890e-02
-3.450000000000005507e+00	-6.952100468627459007e-01	-6.890688808438624191e-01	-1.017318463645104365e-01	-1.014614918440300551e-01	1.412130992116774342e-01	1.408048815045906121e-01	2.296068964823753250e-02	2.248801669947544241e-02
-3.400000000000005684e+00	-7.051988415129438748e-01	-6.956952526507661494e-01	-1.016942473913320516e-01	-1.006719134083007422e-01	1.411056734991629757e-01	1.410125712151810151e-01	2.310750473088621013e-02	2.315405585473848463e-02
-3.350000000000005862e+00	-6.907268167707458772e-01	-6.832553632415757638e-01	-1.018177868743355280e-01	-1.009064593833378376e-01	1.413617047801524751e-01	1.418057310592207854e-01	2.300186948829332362e-02	2.332772735503050102e-02
-3.300000000000006040e+00	-6.772717549791581471e-01	-6.719255389149240143e-01	-1.017336367918969808e-01	-1.008867646831961423e-01	1.419256897714891719e-01	1.419579174855485071e-01	2.329012837022140583e-02	2.322567296852654645e-02
-3.250000000000006217e+00	-6.765788596533346411e-01	-6.707134196836909146e-01	-1.017622836292605276e-01	-1.009064593829886447e-01	1.415067294922521812e-01	1.415443284912040467e-01	2.314152285993999539e-02	2.314868457130429477e-02
-3.200000000000006395e+00	-6.743981190437253748e-01	-6.670591575263064010e-01	-1.020738179770412785e-01	-1.009673339115278179e-01	1.415174720632782768e-01	1.413849803513205494e-01	2.320060697808565969e-02	2.332951778285290156e-02
-3.150000000000006573e+00	-6.712845660311094198e-01	-6.618669183901253472e-01	-1.019663923392717941e-01	-1.009046689564630228e-01	1.413097823523301877e-01	1.416696584897924882e-01	2.293741408623767991e-02	2.327580494793687546e-02
-3.100000000000006750e+00	-6.656733668073756549e-01	-6.611793942718894312e-01	-1.017175229463723463e-01	-1.012896108241772702e-01	1.415890892054600392e-01	1.413670760657782244e-01	2.298038435429616486e-02	2.260797536471052457e-02
-3.050000000000006928e+00	-6.661299257477923952e-01	-6.583451479335947765e-01	-1.022349564320079451e-01	-1.011374245046628706e-01	1.417609703450862235e-01	1.421118943401089019e-01	2.347275200992368638e-02	2.381830458302675382e-02
-3.000000000000007105e+00	-6.516632733183412851e-01	-6.468846230391102070e-01	-1.017783974746247627e-01	-1.010282084396742774e-01	1.417681320592968364e-01	1.420707144834015279e-01	2.322388254035474137e-02	2.344231473654495579e-02
-2.950000000000007283e+00	-6.303428660956905683e-01	-6.230898456541644759e-01	-1.018589667020126099e-01	-1.011463766405700931e-01	1.418451204870248561e-01	1.415890892053223438e-01	2.337785933434794253e-02	2.297322264298510414e-02
-2.900000000000007461e+00	-6.152406130686617347e-01	-6.107430601038209561e-01	-1.014167311616905737e-01	-1.013648087701145145e-01	1.419955164845068674e-01	1.417538086314791834e-01	2.370013634554163362e-02	2.330803264890561263e-02
-2.850000000000007638e+00	-6.348189341633434513e-01	-6.310787317095420956e-01	-1.018983561022852868e-01	-1.011696521953211469e-01	1.416410116329706315e-01	1.417072574886522052e-01	2.310034301949720828e-02	2.311287601454103252e-02
-2.800000000000007816e+00	-6.341994462456864712e-01	-6.280797661674119015e-01	-1.023674480521210295e-01	-1.006450569990829241e-01	1.419382227711927236e-01	1.423589734791361472e-01	2.328654751459399014e-02	2.366432778869335604e-02
-2.750000000000007994e+00	-6.167374100969336137e-01	-6.114735543564717712e-01	-1.021651297680528231e-01	-1.009028785289003971e-01	1.417287426318304400e-01	1.422640807666481766e-01	2.335279334453562589e-02	2.377354388678238131e-02
-2.700000000000008171e+00	-6.195251051615748850e-01	-6.137599298184045482e-01	-1.017712357648643401e-01	-1.010604361307949062e-01	1.423428596222241216e-01	1.424019437645616948e-01	2.384337057279366928e-02	2.381293329937308328e-02
-2.650000000000008349e+00	-6.052554010157155107e-01	-6.002726423970675684e-01	-1.019180508019621872e-01	-1.012466405692778737e-01	1.421870923396967024e-01	1.418791386293734025e-01	2.381293329955370963e-02	2.340113489632028240e-02
-2.600000000000008527e+00	-5.807820533642937821e-01	-5.739658977039761023e-01	-1.018625475564924887e-01	-1.011213106585785865e-01	1.417627607737932671e-01	1.414924060635892322e-01	2.340113489632495575e-02	2.302156419465354112e-02
-2.550000000000008704e+00	-5.816360871366343943e-01	-5.753749637980997145e-01	-1.019878774666589383e-01	-1.009118306658366854e-01	1.414010942085205391e-01	1.413509622088787721e-01	2.272256274609777901e-02	2.293920451416235975e-02
-2.500000000000008882e+00	-5.945701321841603271e-01	-5.864935157435934299e-01	-1.019180508027980048e-01	-1.009923998936780448e-01	1.406885036505052533e-01	1.406974557921091828e-01	2.287832996799793114e-02	2.300903119988810877e-02
-2.450000000000009059e+00	-6.464119502287822838e-01	-6.387328079030253347e-01	-1.015796600451702864e-01	-1.013809226157080939e-01	1.399920269503996673e-01	1.399222002373108620e-01	2.252740611204236479e-02	2.227495578753129271e-02
-2.400000000000009237e+00	-6.179477391037845324e-01	-6.138709364871619556e-01	-1.019681827665129825e-01	-1.013057246699736319e-01	1.417484373456782965e-01	1.420152111987578458e-01	2.369476506207083069e-02	2.386127485129205597e-02
-2.350000000000009415e+00	-5.787678229835881982e-01	-5.685391134462621787e-01	-1.017945113196161572e-01	-1.012126224508844985e-01	1.424610279073240948e-01	1.423321170513524025e-01	2.412983902756742072e-02	2.413341988309259181e-02
-2.300000000000009592e+00	-5.766640712364181631e-01	-5.701093179150082957e-01	-1.021329020770396084e-01	-1.013164672336043376e-01	1.419722409141519759e-01	1.422998893376133944e-01	2.363030966014715087e-02	2.379681944895322906e-02
-2.250000000000009770e+00	-5.911378834372822411e-01	-5.849931378157106066e-01	-1.019520689200338892e-01	-1.013200480880051407e-01	1.424914651937873034e-01	1.421351699116233380e-01	2.354794997958807937e-02	2.338323061838665576e-02
-2.200000000000009948e+00	-5.678605416325587241e-01	-5.617551855944906691e-01	-1.017819783286149360e-01	-1.010371605757300895e-01	1.415729753490637399e-01	1.415962509189630791e-01	2.318807398410666423e-02	2.326148152505388977e-02
-2.150000000000010125e+00	-5.468033298551057131e-01	-5.387374564452945824e-01	-1.018894039657533696e-01	-1.010711786949393398e-01	1.414906156351686262e-01	1.417502277741868322e-01	2.333309863840878767e-02	2.336174548385418909e-02
-2.100000000000010303e+00	-5.437363284893032001e-01	-5.347967268128250851e-01	-1.020630754130972123e-01	-1.010335797214737263e-01	1.414279506363240735e-01	1.416499637762844710e-01	2.322925382364900496e-02	2.326148152475496569e-02
-2.050000000000010481e+00	-5.235152467787497210e-01	-5.154762299769729550e-01	-1.020630754128058898e-01	-1.012878203966622315e-01	1.418057310591920861e-01	1.419901451991952279e-01	2.359271067552524970e-02	2.379860987669785155e-02
-2.000000000000010658e+00	-4.784251362859355816e-01	-4.737037807052202898e-01	-1.021436446403567871e-01	-1.011875564678893918e-01	1.422014157675647594e-01	1.425398067629611853e-01	2.341724874705768469e-02	2.352467441750352023e-02
-1.950000000000010836e+00	-4.784340884069703259e-01	-4.712365724835215208e-01	-1.018446432833734344e-01	-1.014131503073807533e-01	1.424735609072776965e-01	1.424932556204769052e-01	2.410119218214571563e-02	2.397228137743988297e-02
-1.900000000000011013e+00	-4.565479108180181544e-01	-4.504676213324400602e-01	-1.022761362595505097e-01	-1.011266819401390321e-01	1.424825130493333203e-01	1.427689816176290205e-01	2.389171212444776357e-02	2.408865918715064405e-02
-1.850000000000011191e+00	-4.422674665227501745e-01	-4.380957720551973411e-01	-1.018177868740707676e-01	-1.009548009209445957e-01	1.428173231885674632e-01	1.430715640429585656e-01	2.421577956373279980e-02	2.436080421926243439e-02
-1.800000000000011369e+00	-4.332634101168845175e-01	-4.288517984844050779e-01	-1.017425889278266160e-01	-1.010872925400967265e-01	1.430017373286841531e-01	1.429104254724715972e-01	2.428023496659873631e-02	2.420503699695870925e-02
-1.750000000000011546e+00	-4.049209539784713319e-01	-3.994726852541956585e-01	-1.021257403676478770e-01	-1.011768139046061166e-01	1.423446500520885727e-01	1.426185856195336943e-01	2.378428645400213273e-02	2.393647282049094285e-02
-1.700000000000011724e+00	-3.726556728460733159e-01	-3.691535980518073079e-01	-1.017891400375829231e-01	-1.010532744214266282e-01	1.428298561878449668e-01	1.430608214712480730e-01	2.405822191370321841e-02	2.421398913594175611e-02
-1.650000000000011902e+00	-3.588765482884461733e-01	-3.548445071598624323e-01	-1.015814504721667816e-01	-1.010586457039267111e-01	1.433920507540940581e-01	1.431002108989322952e-01	2.467233866442099938e-02	2.439124149251779144e-02
-1.600000000000012079e+00	-3.522627117357374771e-01	-3.445710382274133621e-01	-1.019896678936897672e-01	-1.011159393765314329e-01	1.428191136165035680e-01	1.430572406142605335e-01	2.433215737380689872e-02	2.454700871489223779e-02
-1.550000000000012257e+00	-3.745033932891124184e-01	-3.668349953650102413e-01	-1.019359550748566573e-01	-1.012788682603183721e-01	1.429838330443072292e-01	1.427063166182253318e-01	2.439840320421440140e-02	2.403494635182639241e-02
-1.500000000000012434e+00	-3.632845790394442775e-01	-3.547925847851742254e-01	-1.020953031038493303e-01	-1.013415332146008901e-01	1.432201696120251055e-01	1.432130078979807486e-01	2.459535026687242540e-02	2.465443438590301725e-02
-1.450000000000012612e+00	-3.467070173852099257e-01	-3.417546968689544329e-01	-1.018679188386972384e-01	-1.013290002243586452e-01	1.432649303259491136e-01	1.432147983266543745e-01	2.415848587321258248e-02	2.418892314658397519e-02
-1.400000000000012790e+00	-3.287006950685518181e-01	-3.276550858065958582e-01	-1.021597584858175561e-01	-1.009906094667337162e-01	1.424305906214805573e-01	1.426042621908294172e-01	2.404568891884873924e-02	2.412983902731830749e-02
-1.350000000000012967e+00	-3.239292076448434532e-01	-3.164971459555646627e-01	-1.020254764399169123e-01	-1.013182576606267149e-01	1.428585030445441439e-01	1.427707720459726604e-01	2.423905512585522101e-02	2.426054026006906061e-02
-1.300000000000013145e+00	-3.147711744990396299e-01	-3.106460311334603430e-01	-1.019681827666339552e-01	-1.010514839940095666e-01	1.427063166186038901e-01	1.427779337603306276e-01	2.427128282712111632e-02	2.441988833808347165e-02
