# time (ps)	 sum signal (V)	 MOKE (V)	 B plus signal (V) 	 B minus signal (V)
200.0	nan	nan	0.001303229318772775	nan
201.00100100100101	nan	nan	0.003310707786359335	nan
202.002002002002	nan	nan	-3.4834289155308285e-05	nan
203.00300300300304	nan	nan	0.00045103553670797214	nan
204.00400400400403	nan	nan	-0.0023886872483947497	nan
205.00500500500502	nan	nan	-6.353636783340555e-05	nan
206.006006006006	nan	nan	0.002546602557797442	nan
207.00700700700702	nan	nan	-3.0384923217774418e-05	nan
208.008008008008	nan	nan	-0.0002516843031077354	nan
209.00900900900902	nan	nan	0.002340807495600894	nan
210.01001001001	nan	nan	-0.0011077119536354665	nan
211.011011011011	nan	nan	0.0006072624275326663	nan
212.01201201201198	nan	nan	-0.0011456187783129984	nan
213.01301301301302	nan	nan	-0.0020294246289853032	nan
214.014014014014	nan	nan	-0.0021985447351223764	nan
215.01501501501502	nan	nan	0.00024738561783148316	nan
216.016016016016	nan	nan	0.0006463965059083157	nan
217.01701701701703	nan	nan	-0.0009491837285275501	nan
218.018018018018	nan	nan	-0.0023400383174979403	nan
219.01901901901905	nan	nan	0.002238291067853629	nan
220.02002002002004	nan	nan	-0.000350670973879183	nan
221.02102102102103	nan	nan	-0.0012450646715996688	nan
222.022022022022	nan	nan	-0.0010822386981490448	nan
223.02302302302303	nan	nan	-0.0017570239190789622	nan
224.02402402402402	nan	nan	0.0019175485506322532	nan
225.02502502502503	nan	nan	0.004336466387271282	nan
226.02602602602602	nan	nan	-0.00011985706712011601	nan
227.027027027027	nan	nan	0.0006164699812590269	nan
228.028028028028	nan	nan	0.0011327266644287626	nan
229.02902902902906	nan	nan	0.0014149483318954825	nan
230.03003003003005	nan	nan	-0.0008010890082306432	nan
231.03103103103103	nan	nan	0.0020955681401841897	nan
232.03203203203202	nan	nan	0.00019321269186919898	nan
233.03303303303304	nan	nan	-0.00017617827404378672	nan
234.03403403403408	nan	nan	-0.0013021525792143995	nan
235.03503503503507	nan	nan	-0.0021168990379650116	nan
236.03603603603605	nan	nan	-0.0006684944962852823	nan
237.03703703703704	nan	nan	0.0035363005079381837	nan
238.03803803803808	nan	nan	0.0006609751268844	nan
239.03903903903904	nan	nan	-0.0025438406329758812	nan
240.04004004004003	nan	nan	-0.0018552398098637263	nan
241.04104104104104	nan	nan	-0.0004597819893972996	nan
242.04204204204203	nan	nan	-0.0008870281963409077	nan
243.043043043043	nan	nan	0.00041819387187878865	nan
244.044044044044	nan	nan	0.0016316425685012348	nan
245.04504504504507	nan	nan	0.0008960841170656403	nan
246.04604604604606	nan	nan	-0.0002347993750854982	nan
247.04704704704704	nan	nan	0.0026773561200945095	nan
248.04804804804806	nan	nan	0.0010718038416437925	nan
249.04904904904905	nan	nan	0.00015807002428422368	nan
250.0500500500501	nan	nan	-0.00039010941315048564	nan
251.05105105105108	nan	nan	0.002532944842248073	nan
252.05205205205206	nan	nan	-0.0006089501952700888	nan
253.05305305305305	nan	nan	0.0007684007223452	nan
254.0540540540541	nan	nan	-0.0023371260922553233	nan
255.05505505505505	nan	nan	-0.001342972560453775	nan
256.05605605605604	nan	nan	0.002270521606312949	nan
257.0570570570571	nan	nan	0.0006057290333211715	nan
258.05805805805807	nan	nan	0.0013400603830485275	nan
259.05905905905905	nan	nan	0.0003408457995938592	nan
260.0600600600601	nan	nan	0.0019675798232391267	nan
261.0610610610611	nan	nan	0.00209295887635641	nan
262.06206206206207	nan	nan	0.002000422389242071	nan
263.06306306306305	nan	nan	0.0012756033093734298	nan
264.06406406406404	nan	nan	0.000877055557633431	nan
265.0650650650651	nan	nan	5.125802497238027e-05	nan
266.06606606606607	nan	nan	0.0003032465144262239	nan
267.06706706706706	nan	nan	0.0017125205306532665	nan
268.0680680680681	nan	nan	0.0005197853788092288	nan
269.06906906906903	nan	nan	-1.642009816496537e-05	nan
270.07007007007013	nan	nan	-0.0012765246189805207	nan
271.07107107107106	nan	nan	0.0015889781371652423	nan
